"recipe_id","flavour_id","ingredient_id","quantity_grams","heat_process"
23,133,138,814514,"Steaming"
62,116,293,389771,"Steaming"
81,25,147,822418,"70°C for 10 min"
36,176,200,866409,""
87,356,151,635834,"70°C for 10 min"
63,482,121,622070,""
1,406,43,899452,"Freezing for 20 min"
16,108,30,554691,"Steaming"
58,441,201,610306,"20°C for 60 min"
7,437,142,375122,""
40,192,254,719635,""
11,493,145,961914,"Freezing for 20 min"
41,186,263,42480,""
69,242,48,661095,"50°C for 10 min"
95,256,86,496002,""
19,382,261,722443,""
74,193,102,449944,""
27,397,296,493256,""
67,427,93,903366,"70°C for 10 min"
85,179,90,423210,""
14,490,101,194580,""
1,49,192,731186,""
23,246,166,200272,""
78,271,209,558990,"20°C for 60 min"
100,365,82,252472,""
38,346,215,861786,""
80,21,8,955950,""
30,427,296,851898,""
14,266,20,894409,"70°C for 10 min"
23,281,261,11200,""
11,396,284,203400,""
47,58,153,601456,"Steaming"
31,382,94,450760,""
26,144,8,256035,"50°C for 10 min"
1,10,151,851913,"Steaming"
16,4,67,407623,"Steaming"
69,290,131,287918,""
86,254,227,967453,"Freezing for 20 min"
7,118,115,282578,"Freezing for 20 min"
77,381,130,814575,"Freezing for 20 min"
13,392,42,654797,""
20,174,62,632824,""
32,479,247,161972,""
40,129,258,609222,""
92,412,25,616524,""
48,86,122,682182,""
76,105,28,274965,""
47,98,176,890884,"20°C for 60 min"
32,447,215,834732,"Steaming"
87,14,219,556915,""
84,43,91,466522,""
42,83,169,93689,""
93,451,36,198586,""
76,168,234,820618,"50°C for 10 min"
12,275,85,430420,"Steaming"
64,233,241,66101,"Freezing for 20 min"
84,282,52,145538,"Steaming"
19,360,16,655407,""
29,37,128,735962,"20°C for 60 min"
98,494,221,26611,""
48,131,221,155075,"50°C for 10 min"
23,229,41,557507,""
29,141,288,33081,"20°C for 60 min"
33,211,26,819727,"50°C for 10 min"
56,100,244,682571,""
73,441,148,65308,"70°C for 10 min"
57,468,186,664978,""
51,313,264,627319,"Steaming"
84,36,74,124939,"50°C for 10 min"
55,452,205,365479,""
39,240,198,277985,""
23,86,124,108963,""
19,358,189,471741,""
85,365,201,173553,""
85,430,130,810593,"70°C for 10 min"
91,262,124,958237,""
25,392,5,273505,""
76,431,242,406769,"50°C for 10 min"
15,196,111,736679,""
45,262,2,403929,""
12,319,183,541199,""
60,284,160,231995,""
92,151,200,554398,"Steaming"
42,278,238,885696,"Steaming"
40,219,163,254013,""
2,21,103,152229,""
74,402,41,662746,""
9,206,36,2972,"20°C for 60 min"
70,100,184,229111,""
67,41,92,657463,"70°C for 10 min"
67,460,64,681763,""
40,95,143,708252,""
23,5,61,752537,""
71,15,287,713226,"Steaming"
1,165,70,302307,""
44,404,97,776451,""
47,139,128,843338,""
70,338,284,389587,"20°C for 60 min"
11,39,213,701675,"50°C for 10 min"
38,475,75,409424,""
84,426,36,970715,""
2,427,26,89727,""
57,392,290,542755,"Steaming"
17,175,166,711823,""
28,102,100,918343,""
68,79,132,228165,""
98,485,144,148148,"Freezing for 20 min"
12,313,200,771118,""
23,246,92,901779,""
24,254,78,555130,""
64,466,73,466728,""
87,405,97,640518,""
64,140,206,245438,""
22,403,131,587906,"70°C for 10 min"
99,366,204,538727,""
96,455,208,260147,"20°C for 60 min"
90,82,140,918274,""
79,476,97,329231,"Steaming"
60,93,105,272827,"20°C for 60 min"
68,236,111,195366,""
50,76,13,587619,""
43,151,176,973801,"Freezing for 20 min"
1,265,81,11078,""
9,278,104,66467,""
21,303,259,85114,""
53,392,119,378380,"50°C for 10 min"
37,122,186,770599,"50°C for 10 min"
27,368,278,616699,""
18,70,99,414162,""
74,176,179,629639,""
17,492,291,648865,""
80,307,129,301041,"Steaming"
67,448,7,864472,""
89,261,143,665649,""
97,462,159,126816,""
89,361,113,271889,""
82,181,41,373409,"50°C for 10 min"
68,79,83,226707,""
80,233,138,562164,""
69,114,2,986933,""
30,321,35,496067,"20°C for 60 min"
26,177,72,24300,""
1,194,238,266235,"Steaming"
100,406,94,498573,""
58,434,77,364655,""
50,273,237,737778,"20°C for 60 min"
100,113,203,966202,"20°C for 60 min"
13,388,259,593445,""
63,173,42,447048,""
26,424,286,16083,""
60,60,281,46265,""
36,410,191,693268,""
20,478,211,692413,"50°C for 10 min"
82,467,137,100525,"50°C for 10 min"
11,226,106,924446,""
65,246,160,331894,""
23,86,60,303535,"Steaming"
71,175,78,138420,""
62,116,244,317810,""
84,36,246,894211,""
4,487,16,416756,"Steaming"
72,471,54,157745,""
49,347,251,759186,""
41,215,83,107491,""
30,4,166,482147,"70°C for 10 min"
1,256,7,401408,""
46,315,40,736744,""
35,421,23,203596,""
28,438,183,164963,""
28,372,189,296112,""
19,404,226,800690,""
70,3,156,331100,"Freezing for 20 min"
3,303,132,871964,""
67,67,178,776443,""
17,282,254,745667,""
65,265,221,926804,""
81,320,45,43770,""
62,432,173,129044,"70°C for 10 min"
34,434,189,478561,""
99,136,115,478745,""
40,497,99,884354,""
20,350,49,915089,""
6,81,37,186039,""
92,259,61,763229,"Steaming"
64,375,286,349426,""
82,271,104,493019,""
80,175,71,169853,""
1,198,135,848404,""
52,89,285,371613,""
86,178,133,431961,"Steaming"
17,112,94,727463,""
13,416,228,851135,""
11,375,74,481552,""
79,13,102,913506,"70°C for 10 min"
25,218,63,84393,""
33,112,198,272049,""
87,472,296,70343,""
82,497,176,998215,""
36,447,209,565399,""
86,113,215,76767,""
58,343,5,93273,""
95,39,47,152569,"20°C for 60 min"
95,256,49,811047,"Steaming"
73,9,148,121384,"70°C for 10 min"
85,221,262,116425,""
70,356,275,622559,"20°C for 60 min"
14,133,138,654083,""
17,194,253,206482,""
81,468,207,28381,"Steaming"
1,213,66,994583,"Freezing for 20 min"
23,396,275,534943,""
40,32,14,360977,"Steaming"
10,114,203,619217,""
20,122,33,994209,""
8,162,5,87588,""
69,422,121,43236,""
20,236,151,546371,""
76,373,209,639282,""
96,186,159,744446,""
1,150,145,712402,"Freezing for 20 min"
80,485,18,979013,"50°C for 10 min"
57,100,235,770294,""
13,354,123,523315,""
2,346,41,52155,""
76,240,144,709702,""
42,378,228,716568,""
77,446,189,725235,""
6,356,189,514236,""
36,318,42,190041,"70°C for 10 min"
37,123,198,734756,""
78,306,184,661148,""
78,157,265,10712,""
70,123,45,515709,"50°C for 10 min"
9,284,299,230042,""
81,78,89,513962,"50°C for 10 min"
79,241,62,427856,""
38,52,9,669106,""
4,158,185,172577,""
71,385,295,523041,""
98,227,234,546417,""
22,132,74,269363,"50°C for 10 min"
6,83,216,584137,"Steaming"
94,491,230,13535,""
29,141,233,570206,"Steaming"
45,124,151,888199,"20°C for 60 min"
67,23,243,711227,""
43,346,178,904938,""
8,349,36,767082,""
30,411,98,940689,"Freezing for 20 min"
75,79,97,147301,""
78,231,25,353333,""
63,278,73,119965,""
70,179,9,714445,""
66,322,243,408813,""
3,197,11,409779,""
85,389,166,340866,""
89,183,235,723969,""
43,479,255,942200,""
29,405,218,211945,""
90,311,113,274147,"70°C for 10 min"
88,446,73,229698,""
70,378,246,530243,""
45,424,92,742348,""
78,160,83,311432,"Steaming"
96,36,208,187195,""
39,81,45,479870,""
57,119,178,35522,""
69,362,70,716736,""
50,158,46,510788,""
1,94,155,454300,""
15,300,269,784790,""
81,305,59,974739,"70°C for 10 min"
60,416,40,614647,"20°C for 60 min"
75,79,21,151257,"20°C for 60 min"
70,135,146,548798,""
12,97,98,492043,""
67,351,70,616417,"50°C for 10 min"
59,310,35,436256,""
81,226,272,112732,"Steaming"
27,189,263,84595,""
60,496,17,563,""
62,458,30,961206,"Freezing for 20 min"
16,190,163,282440,""
98,216,170,573044,"50°C for 10 min"
22,77,222,560852,""
28,467,265,99731,"20°C for 60 min"
79,478,173,511963,""
43,258,50,991756,"70°C for 10 min"
18,99,121,765663,""
12,67,94,440781,""
35,486,102,996216,""
92,68,86,616264,""
52,282,35,278412,"50°C for 10 min"
17,325,275,293213,""
15,1,287,15198,"50°C for 10 min"
70,120,152,354584,"Steaming"
72,39,163,331299,""
53,326,262,308899,""
97,323,12,302561,"50°C for 10 min"
86,170,169,347488,""
14,383,211,277710,""
56,78,83,226540,""
4,45,179,666901,"Steaming"
91,391,174,754257,""
49,255,47,600861,""
66,313,219,611069,""
80,379,57,643524,""
10,248,286,145721,""
17,407,98,265015,""
24,63,167,831085,"Steaming"
50,478,125,734413,""
2,477,162,155136,""
1,46,166,483261,""
54,231,145,420731,"70°C for 10 min"
20,436,171,101410,"70°C for 10 min"
8,496,173,581314,"50°C for 10 min"
89,384,192,824677,""
25,222,212,671127,""
36,110,203,962051,""
9,357,48,295589,""
63,195,167,634521,""
68,20,130,836456,""
35,333,207,408554,""
26,442,245,304016,""
52,168,156,390366,""
13,204,38,905128,"Steaming"
9,307,267,335846,""
51,133,265,575562,""
23,23,77,886620,""
67,356,72,101753,""
56,446,37,128242,"50°C for 10 min"
78,211,278,722351,"70°C for 10 min"
65,382,291,694794,""
62,117,83,20966,""
74,161,22,81821,"Steaming"
78,371,239,580200,""
5,462,29,102627,"50°C for 10 min"
12,282,165,598145,"Freezing for 20 min"
43,116,140,912918,""
43,147,20,803892,"20°C for 60 min"
98,76,69,859207,""
53,310,11,957459,""
89,384,243,23941,""
90,19,73,624359,"20°C for 60 min"
80,346,94,592514,""
18,184,77,63164,"Steaming"
19,245,285,521393,""
65,228,234,213470,""
15,248,9,862454,"70°C for 10 min"
98,8,283,345673,""
94,145,267,574127,""
58,340,117,550720,""
99,352,28,433685,""
44,475,273,192261,""
2,26,223,392197,""
45,110,217,526016,"Freezing for 20 min"
78,280,61,463200,"50°C for 10 min"
13,380,186,60944,"20°C for 60 min"
34,260,212,544373,""
69,84,186,659103,""
45,304,224,562332,""
69,238,200,691071,""
46,337,19,57375,""
86,227,138,646866,"50°C for 10 min"
59,402,220,141602,""
53,181,178,120651,""
16,313,41,591084,""
55,425,32,292084,"50°C for 10 min"
56,388,195,485336,"Steaming"
30,175,133,957565,""
70,415,183,963257,""
93,17,252,587311,""
2,224,77,616226,""
97,462,30,413473,""
75,168,65,718918,"50°C for 10 min"
24,44,80,884224,""
78,239,137,286530,"50°C for 10 min"
67,148,196,922653,"50°C for 10 min"
32,199,61,481930,"Steaming"
64,376,192,103607,""
86,138,184,995743,""
38,136,226,969482,""
25,236,105,705521,"70°C for 10 min"
38,192,51,798336,"Freezing for 20 min"
54,281,254,306488,""
76,296,61,970745,""
33,8,41,693596,""
33,114,128,589432,""
89,494,254,178619,""
4,103,8,466723,""
78,112,35,252087,""
7,482,122,969025,""
89,261,13,708914,""
57,192,252,381,""
86,235,32,184299,""
20,244,80,381844,"50°C for 10 min"
56,382,121,17181,"70°C for 10 min"
35,402,116,672447,""
59,320,263,373810,"Freezing for 20 min"
94,70,144,584381,"20°C for 60 min"
7,343,181,58716,"20°C for 60 min"
57,158,3,791391,"20°C for 60 min"
4,276,109,264427,""
55,102,93,502838,""
26,424,268,847260,""
19,469,273,760132,"Freezing for 20 min"
90,20,45,472260,""
73,284,290,708710,""
37,128,58,183010,"Steaming"
70,46,97,414436,""
86,322,264,310211,""
76,183,155,910019,""
16,325,196,534927,""
10,84,110,112099,""
42,79,235,176987,"50°C for 10 min"
20,299,217,807785,""
35,425,249,347916,""
71,495,55,73143,""
100,20,76,907562,""
78,307,83,626694,""
81,287,229,425812,""
79,456,294,580902,"70°C for 10 min"
33,477,201,336426,""
17,261,54,899326,"70°C for 10 min"
100,312,188,221573,""
39,97,159,10345,""
15,45,280,284790,"Freezing for 20 min"
92,137,151,423950,"Steaming"
66,499,66,29213,""
42,320,58,536129,""
58,313,49,828171,""
31,384,187,730133,""
45,206,196,484711,"70°C for 10 min"
39,79,172,429123,""
25,223,207,463379,""
99,3,155,501251,""
36,454,84,805428,"20°C for 60 min"
3,16,200,854691,"Steaming"
75,35,174,908432,""
2,224,207,283997,""
6,348,112,605171,""
93,464,7,94036,"50°C for 10 min"
24,247,296,303375,""
30,59,296,157471,""
4,487,52,916119,"70°C for 10 min"
31,384,98,566986,""
4,346,6,925834,""
91,292,42,937145,""
13,48,164,725555,"70°C for 10 min"
76,225,138,77393,""
71,245,96,176193,"50°C for 10 min"
50,240,87,867210,"50°C for 10 min"
53,378,72,926086,""
16,114,65,686646,""
80,379,251,64545,"Steaming"
92,175,85,107368,""
10,38,59,748940,""
10,255,44,942062,""
21,51,242,937851,""
73,441,83,906464,""
41,111,298,76080,""
95,109,69,323746,""
64,461,222,427917,"70°C for 10 min"
74,359,89,707489,""
52,207,223,697769,""
3,66,289,565491,""
40,441,176,454544,""
27,260,192,718109,"70°C for 10 min"
56,462,111,919266,"20°C for 60 min"
89,379,65,32761,""
35,70,10,238958,"Freezing for 20 min"
14,312,70,488274,""
52,353,169,721115,"Steaming"
7,256,16,796753,""
23,227,12,620341,""
86,244,262,427002,""
53,500,296,711761,""
49,486,9,157817,"Steaming"
20,389,133,506073,"20°C for 60 min"
94,373,40,549759,""
35,372,24,405800,"50°C for 10 min"
79,126,126,91957,"70°C for 10 min"
77,262,148,127060,""
90,419,164,451462,"70°C for 10 min"
82,205,274,720581,""
48,339,154,430435,""
64,321,103,165771,"Steaming"
68,248,173,365677,""
85,57,140,232864,""
93,333,158,163422,""
13,388,41,489910,""
14,103,77,149277,""
72,92,224,639206,""
20,161,140,676392,""
10,280,202,276688,""
79,217,235,336105,"50°C for 10 min"
96,79,202,592834,""
25,186,3,205821,""
32,331,125,938812,""
66,188,60,143299,"50°C for 10 min"
15,454,98,161705,""
54,460,145,383728,""
73,117,222,672424,""
28,262,26,15945,""
18,90,291,78247,""
53,272,46,263779,""
79,417,246,235168,"20°C for 60 min"
41,372,189,351105,"Steaming"
74,196,142,720581,""
97,180,45,270340,""
86,437,154,587662,""
77,213,138,135635,""
13,431,112,918823,""
5,390,93,252747,""
99,127,263,903137,""
55,221,60,893490,"Freezing for 20 min"
70,280,259,544098,""
70,123,193,68573,""
26,14,254,803421,""
79,217,204,826004,""
45,446,122,843880,""
94,320,1,929175,""
40,376,94,748825,""
82,393,299,324310,"70°C for 10 min"
29,235,150,734299,"Freezing for 20 min"
22,140,181,194336,"70°C for 10 min"
32,480,150,104233,""
26,289,15,76326,""
94,40,281,678833,""
77,108,183,511154,""
43,95,268,573578,""
95,204,12,759226,""
85,327,207,356277,""
87,357,251,703720,""
90,149,165,97107,""
70,179,15,669613,"20°C for 60 min"
1,165,172,402557,""
34,216,48,786541,""
50,76,283,238708,""
67,281,135,230789,""
72,46,178,23132,""
40,185,155,482574,""
34,158,222,67307,""
82,20,112,47279,""
86,303,158,257935,"50°C for 10 min"
45,214,260,901764,"70°C for 10 min"
91,414,26,225370,""
13,243,205,32059,""
64,129,81,643364,"70°C for 10 min"
91,236,299,460297,""
24,281,120,194244,"70°C for 10 min"
100,432,100,894188,"Freezing for 20 min"
79,196,231,360703,""
2,376,201,691177,""
30,47,129,371231,""
43,116,108,85518,"50°C for 10 min"
36,110,7,903662,""
71,75,142,503220,""
75,66,108,337318,"50°C for 10 min"
1,183,252,207535,"50°C for 10 min"
24,426,224,603500,""
55,430,27,298491,"Freezing for 20 min"
38,275,163,686951,"50°C for 10 min"
13,67,155,530045,"70°C for 10 min"
5,417,62,695343,""
32,367,298,893860,"70°C for 10 min"
82,53,275,982483,""
62,174,205,380432,""
100,408,162,125793,"50°C for 10 min"
60,229,240,626175,""
55,316,121,172714,""
47,250,234,337387,""
92,384,134,114349,""
95,352,290,193787,""
44,461,3,494694,""
70,7,83,633430,""
14,365,161,487335,""
6,81,53,887547,""
84,46,234,151810,""
22,471,55,670494,"Steaming"
59,330,43,920517,"50°C for 10 min"
61,468,257,201080,""
67,63,207,675308,""
97,384,37,608593,""
37,39,239,633713,""
27,105,221,732391,""
26,95,273,428650,""
72,147,264,141357,""
77,407,127,59517,"Freezing for 20 min"
10,120,248,577789,""
57,306,85,889351,""
81,84,278,157715,"50°C for 10 min"
64,465,141,807159,""
48,339,46,398869,"Steaming"
99,446,156,168030,""
1,265,184,643066,""
15,386,127,224815,""
37,161,47,814186,""
81,390,98,39696,"70°C for 10 min"
15,73,40,77354,"Freezing for 20 min"
9,1,104,403732,"50°C for 10 min"
59,472,236,285202,""
86,235,173,986664,"50°C for 10 min"
75,52,98,827972,"20°C for 60 min"
79,187,97,217789,""
35,241,282,384003,"Freezing for 20 min"
8,108,15,507257,"20°C for 60 min"
21,294,214,11230,""
37,338,270,355347,""
23,484,49,506954,""
24,315,49,97549,""
62,97,87,787743,""
19,23,170,983917,"Freezing for 20 min"
19,23,213,493378,""
71,101,187,982925,""
7,34,111,75294,""
87,16,83,242104,""
4,79,34,868832,"Freezing for 20 min"
66,415,26,714933,""
41,149,240,956741,"20°C for 60 min"
88,477,197,682281,""
42,368,55,100391,""
79,171,230,556396,""
49,439,10,707831,""
57,131,263,712250,""
47,3,54,982750,""
89,24,245,303314,""
20,47,113,669762,""
89,103,115,146523,""
56,197,112,993172,"Steaming"
46,167,283,117432,""
91,98,51,717388,""
83,269,107,527054,""
54,19,9,860601,""
87,222,71,513031,""
59,66,108,446777,""
51,464,29,194551,""
8,262,131,46906,""
28,295,102,823029,""
20,441,109,676498,"Freezing for 20 min"
29,343,227,162064,""
100,255,251,897385,""
48,287,114,225761,"Freezing for 20 min"
90,419,182,843201,""
79,395,140,914520,""
20,155,6,608748,""
55,116,65,85510,"Steaming"
16,13,268,40100,"Freezing for 20 min"
60,190,160,544418,"Freezing for 20 min"
49,494,213,576401,"70°C for 10 min"
82,248,287,414886,"50°C for 10 min"
100,294,28,141390,"Freezing for 20 min"
48,368,286,550446,"50°C for 10 min"
59,39,282,615479,""
70,454,269,665344,""
86,154,153,656616,""
49,485,73,76805,""
86,437,171,931259,""
8,383,73,287209,""
24,453,56,511505,""
86,72,72,480255,""
84,363,180,481781,"Steaming"
27,136,253,228546,"50°C for 10 min"
10,175,12,563400,"Steaming"
7,106,252,285095,"20°C for 60 min"
23,341,15,112451,""
81,35,92,586189,""
39,267,19,63684,""
51,62,171,819992,""
52,227,96,997993,"Steaming"
62,287,5,605114,"Steaming"
59,382,275,475983,""
79,230,204,229492,"Steaming"
90,460,89,685837,""
92,175,197,717606,""
37,260,242,55756,""
29,396,285,454010,""
53,370,119,357780,""
100,60,53,514931,""
27,373,203,40634,""
21,384,276,122589,""
82,468,260,249756,"Steaming"
50,385,240,505417,""
75,400,161,749466,""
16,384,239,915176,""
2,460,9,125168,""
66,488,130,566940,""
86,183,192,707657,"20°C for 60 min"
22,404,57,832649,"70°C for 10 min"
51,196,121,78423,""
30,147,106,312531,"Freezing for 20 min"
42,234,262,468842,"20°C for 60 min"
99,283,92,384804,""
99,413,130,22125,"50°C for 10 min"
45,279,207,317352,""
17,166,127,63454,"Freezing for 20 min"
23,5,273,755127,""
5,248,110,710075,""
52,175,211,368301,""
93,307,211,713943,""
46,260,267,476440,""
53,485,251,611450,""
99,51,210,162750,""
49,347,209,871674,""
87,307,217,802490,""
23,26,103,686813,"Steaming"
46,80,135,99045,""
10,159,127,604454,""
51,304,235,150879,""
12,139,144,452499,""
61,476,134,816208,"Freezing for 20 min"
72,276,103,283257,""
12,94,284,225647,"Steaming"
13,424,232,858582,"50°C for 10 min"
54,380,221,584412,""
78,271,164,877853,"20°C for 60 min"
90,93,265,840210,"20°C for 60 min"
15,45,136,734573,""
91,156,79,809929,""
71,245,9,560090,""
71,392,178,472931,""
80,467,228,460892,""
80,498,218,404541,""
84,232,212,127350,""
91,353,53,741108,""
81,99,124,925415,""
33,464,12,454010,""
53,51,295,32990,""
8,495,236,779541,"20°C for 60 min"
59,421,171,826569,""
27,128,183,641144,""
72,39,52,486935,"50°C for 10 min"
22,231,140,479065,""
5,75,28,831575,""
13,217,29,756491,"50°C for 10 min"
17,488,58,741543,"Freezing for 20 min"
3,335,298,22644,""
39,386,175,129974,""
95,380,77,259003,"Freezing for 20 min"
88,76,158,926041,"70°C for 10 min"
56,380,104,700768,"20°C for 60 min"
62,382,73,798103,""
65,467,272,375183,""
71,259,63,888119,""
34,434,184,145920,""
2,470,291,616760,""
46,479,148,443680,""
20,121,197,374390,""
90,473,299,945953,""
71,101,87,974556,""
24,350,263,103394,""
77,422,6,524755,""
86,252,287,862976,""
24,254,51,839291,""
10,495,60,813061,""
46,422,60,180691,""
94,39,119,210732,""
60,393,33,710823,"Freezing for 20 min"
52,447,146,894455,"Steaming"
82,348,97,787781,"Freezing for 20 min"
39,282,127,276466,"70°C for 10 min"
47,259,224,789413,""
81,256,58,714382,""
46,411,206,13626,"Steaming"
58,303,83,173752,""
25,369,129,102798,""
8,468,174,216385,""
96,308,287,948303,""
88,461,171,764053,""
12,495,263,189972,"Freezing for 20 min"
18,268,257,476593,"50°C for 10 min"
96,126,64,815811,"Freezing for 20 min"
80,188,53,315166,""
60,320,244,744492,""
3,349,184,814621,""
4,456,239,705124,""
1,256,264,495178,""
7,256,136,289444,""
72,198,225,778244,"20°C for 60 min"
75,413,189,282104,"Freezing for 20 min"
68,177,121,49370,""
57,482,235,999802,""
