"recipe_id","flavour_id","ingredient_id","quantity_grams","heat_process"
5,252,199,86929,""
46,321,208,907028,""
34,287,24,544241,"50°C for 10 min"
17,243,270,103027,""
81,427,92,607132,""
16,235,194,637833,"50°C for 10 min"
84,469,123,478767,""
75,342,34,38120,""
71,345,281,5035,""
59,463,289,824463,""
25,451,176,939743,"20°C for 60 min"
50,255,112,163551,"50°C for 10 min"
31,189,274,694519,""
28,210,216,621445,"Freezing for 20 min"
68,139,226,669739,"Freezing for 20 min"
28,422,58,861305,""
6,77,271,897949,""
37,401,220,344193,"50°C for 10 min"
30,348,239,220779,""
88,6,197,61005,""
77,243,95,815178,""
27,362,211,768372,"Steaming"
31,188,130,826645,"Steaming"
12,106,168,955658,""
72,442,226,263977,""
99,365,226,596191,""
80,441,143,954025,""
8,238,246,51941,""
11,284,12,258488,""
36,483,82,80048,"Steaming"
61,167,256,621735,""
82,350,56,470551,""
67,72,67,24544,""
6,84,250,225586,"20°C for 60 min"
49,177,271,304047,"70°C for 10 min"
87,447,24,277859,"20°C for 60 min"
51,390,293,132904,""
34,286,162,133850,""
74,54,203,853912,""
9,493,212,487366,""
4,87,46,46745,""
90,45,89,60951,""
64,198,292,200104,"Freezing for 20 min"
32,412,142,808746,""
23,90,86,52315,""
69,120,121,812088,"50°C for 10 min"
16,153,250,82809,""
66,476,288,398560,"70°C for 10 min"
98,174,257,490234,"50°C for 10 min"
6,22,186,889725,"Steaming"
69,368,82,376709,""
55,194,229,936661,""
80,31,182,504745,""
37,147,74,767700,""
64,366,180,86929,""
78,299,185,210739,"20°C for 60 min"
23,14,15,941039,"Freezing for 20 min"
6,480,195,283966,"70°C for 10 min"
66,235,296,496979,"20°C for 60 min"
86,454,211,632858,""
92,476,257,558655,"50°C for 10 min"
15,262,291,62347,""
14,390,197,477402,""
94,233,90,137367,""
19,120,172,750015,""
63,240,172,302216,""
79,101,13,558659,""
13,271,94,453026,""
90,445,49,60356,""
97,268,288,826141,"20°C for 60 min"
19,271,244,582413,"20°C for 60 min"
93,96,211,741989,""
19,207,136,279129,"70°C for 10 min"
87,273,252,529922,"50°C for 10 min"
93,495,241,828735,"20°C for 60 min"
56,489,78,51521,""
98,481,257,964264,"Steaming"
32,240,81,606468,""
34,417,26,302608,""
92,258,54,707905,""
21,188,291,937866,"Freezing for 20 min"
73,437,27,732416,"70°C for 10 min"
34,80,276,557098,""
43,149,135,876282,"50°C for 10 min"
42,218,15,694243,""
30,401,149,667603,"Steaming"
13,298,7,715767,""
60,135,141,207901,"20°C for 60 min"
55,121,44,181553,"Steaming"
80,314,120,249458,""
53,447,175,859268,""
10,129,227,956985,""
95,225,298,194855,"Freezing for 20 min"
40,416,15,597542,""
65,323,234,689636,""
18,356,44,535316,"Freezing for 20 min"
11,65,231,658356,"Freezing for 20 min"
59,209,115,614243,"Freezing for 20 min"
89,353,76,358292,"Freezing for 20 min"
20,400,52,84106,"Freezing for 20 min"
35,235,145,940704,""
95,120,173,693817,""
36,294,65,57411,"Steaming"
27,82,85,156555,"Freezing for 20 min"
78,282,95,336411,"50°C for 10 min"
30,364,86,658127,""
11,248,209,596970,""
96,453,282,407288,""
65,102,24,25198,"50°C for 10 min"
2,146,251,414841,""
72,83,157,191910,""
73,27,275,845123,""
13,192,190,805283,""
78,259,15,351887,""
62,334,189,871536,"70°C for 10 min"
91,333,136,743347,""
87,140,23,682592,""
64,154,265,843842,""
30,81,239,531982,""
48,291,237,214554,""
19,22,135,784134,"20°C for 60 min"
87,440,287,295715,""
92,174,78,892464,""
35,408,212,365723,"Freezing for 20 min"
92,229,29,279312,""
84,291,295,164734,""
90,331,81,916710,""
65,274,275,548065,""
78,131,57,858047,""
44,150,168,747482,""
12,345,233,463226,"50°C for 10 min"
78,73,12,333232,""
2,322,12,986704,""
81,271,216,703217,""
5,66,274,419464,""
8,391,25,307119,"Freezing for 20 min"
59,349,190,702896,""
44,195,248,670853,""
74,375,186,596863,""
55,483,165,632202,"Freezing for 20 min"
7,350,3,668385,""
76,457,133,471710,""
41,92,226,457123,"50°C for 10 min"
87,83,214,890228,""
48,403,137,204071,"Steaming"
44,433,24,743238,""
32,47,202,344421,"50°C for 10 min"
37,360,142,152344,"70°C for 10 min"
75,34,118,914124,"50°C for 10 min"
57,218,201,32150,""
18,13,127,669930,""
46,150,269,487061,""
53,398,28,551826,""
51,106,299,733521,""
22,135,204,107193,"20°C for 60 min"
42,469,187,416946,""
37,382,40,779781,""
85,24,79,418419,"Freezing for 20 min"
72,73,260,96313,""
93,124,58,403305,"20°C for 60 min"
47,390,232,329498,"Freezing for 20 min"
71,497,155,665314,"20°C for 60 min"
4,41,150,647446,"Steaming"
1,399,76,7896,"Freezing for 20 min"
72,80,160,311829,""
76,334,132,779205,""
30,470,272,802582,""
75,255,7,337018,""
4,166,226,824402,"70°C for 10 min"
85,466,51,148018,""
42,127,283,911407,"70°C for 10 min"
95,33,137,522934,"20°C for 60 min"
75,412,286,971222,"20°C for 60 min"
2,125,119,455139,""
46,56,197,590942,""
54,26,59,198601,""
2,146,127,547905,"20°C for 60 min"
90,393,287,331573,""
44,470,61,919186,""
41,263,10,837681,"50°C for 10 min"
14,371,110,541092,"Steaming"
86,330,234,920547,"70°C for 10 min"
81,324,56,319580,""
87,176,245,542953,""
86,487,60,884472,""
52,148,102,369530,"Steaming"
87,262,236,522324,""
44,353,59,883884,"50°C for 10 min"
77,453,158,228607,""
88,104,240,484924,"Steaming"
28,422,78,758423,""
5,91,194,793121,"20°C for 60 min"
56,138,109,144203,"Freezing for 20 min"
7,271,13,112703,""
25,490,44,369339,""
85,257,211,220337,"20°C for 60 min"
52,60,235,580063,""
61,63,48,913986,"20°C for 60 min"
95,309,252,317139,""
3,368,176,490952,""
55,366,200,843475,"70°C for 10 min"
39,398,252,32257,""
65,359,166,924103,""
19,204,279,662170,"Freezing for 20 min"
50,44,248,980820,""
69,328,110,885155,""
60,463,232,371170,""
16,116,43,577751,"50°C for 10 min"
87,87,253,960632,""
83,347,40,160870,"50°C for 10 min"
33,127,167,741928,""
79,302,59,521214,""
4,65,229,648407,""
65,113,83,447014,""
75,266,11,395735,""
80,380,46,172745,""
83,265,19,149479,""
92,496,24,678207,"Freezing for 20 min"
87,370,156,705551,"Steaming"
21,50,256,902405,""
59,348,154,532867,"50°C for 10 min"
29,495,182,413849,"70°C for 10 min"
5,465,216,977142,"20°C for 60 min"
96,287,168,18661,""
61,301,105,693367,""
6,237,227,414932,""
71,413,212,440567,""
83,39,193,146103,"Steaming"
25,481,248,295059,""
13,208,154,647980,"20°C for 60 min"
82,321,133,222214,"20°C for 60 min"
72,154,234,728088,""
45,414,188,60562,"50°C for 10 min"
89,16,137,558197,""
82,138,51,695202,"70°C for 10 min"
56,360,149,32059,"20°C for 60 min"
20,499,126,494530,"20°C for 60 min"
89,487,5,537552,"50°C for 10 min"
88,215,26,353258,"Freezing for 20 min"
85,56,84,847313,""
38,47,257,726318,""
22,377,172,678589,""
84,145,174,812164,""
56,4,57,755287,""
65,262,172,331955,"Steaming"
35,265,36,942146,""
52,438,220,198730,""
81,238,192,816940,"Freezing for 20 min"
6,256,36,655716,"50°C for 10 min"
98,62,113,92995,"20°C for 60 min"
38,495,299,865540,"Freezing for 20 min"
22,203,106,408447,"50°C for 10 min"
99,207,152,683167,""
28,76,156,897308,""
69,490,255,945984,""
87,433,7,330103,""
74,354,168,765549,""
18,294,133,942902,""
15,136,147,131287,"Steaming"
27,371,248,685623,"50°C for 10 min"
29,61,222,757523,""
25,485,119,482658,""
25,412,214,374207,"20°C for 60 min"
31,396,73,777214,""
37,171,136,293427,"Steaming"
7,336,10,367846,"50°C for 10 min"
94,75,284,873871,""
21,14,189,407089,""
27,367,123,155922,""
26,125,136,193405,"70°C for 10 min"
78,203,148,281769,"Freezing for 20 min"
64,458,138,324631,""
98,219,4,126369,""
3,300,172,194962,""
18,235,130,701538,""
13,275,6,788945,"Steaming"
27,218,122,54146,""
5,278,255,929550,""
21,254,276,604736,""
55,174,191,992462,"Freezing for 20 min"
97,104,82,194160,""
33,451,26,127617,""
59,136,290,270233,""
13,213,184,914734,""
83,72,240,530167,"20°C for 60 min"
46,60,157,712601,""
70,166,278,150574,""
2,106,159,695984,"20°C for 60 min"
16,409,104,193916,"Freezing for 20 min"
60,220,18,517090,""
1,496,104,70374,""
23,150,6,593030,"Steaming"
85,463,49,244366,"70°C for 10 min"
81,210,100,364761,""
80,478,129,837875,""
53,119,54,584595,"50°C for 10 min"
72,223,273,369873,""
54,452,273,978027,""
11,101,129,174988,""
79,166,210,550659,""
99,57,6,812523,""
69,332,225,430466,"50°C for 10 min"
9,56,145,381622,"Steaming"
20,204,297,665619,""
56,323,146,540237,""
21,165,210,316406,"20°C for 60 min"
19,296,250,680084,""
60,11,294,129028,""
16,291,36,168396,"70°C for 10 min"
40,399,181,719223,"Freezing for 20 min"
11,391,278,759033,""
13,182,102,595032,""
58,214,17,951445,""
76,61,112,97183,""
26,257,10,121691,""
30,450,83,664368,""
45,165,94,652733,""
7,367,127,56793,"50°C for 10 min"
2,220,260,562408,"70°C for 10 min"
82,462,274,494598,""
78,144,26,486156,""
77,174,25,59343,""
88,389,3,430767,""
96,32,117,747665,""
6,148,87,699028,""
63,320,206,741089,""
6,200,126,485481,""
91,462,4,479633,""
32,382,71,804398,""
53,263,281,233521,""
88,7,81,277946,""
4,41,118,938057,"Freezing for 20 min"
64,146,264,824219,""
62,430,268,798981,""
11,483,52,317734,""
72,161,209,467636,"20°C for 60 min"
72,206,24,756355,"Steaming"
7,270,186,498398,"20°C for 60 min"
72,103,295,877930,""
60,427,163,920380,""
54,166,58,333370,""
8,341,231,376846,"20°C for 60 min"
39,295,35,765659,""
46,418,264,688721,""
2,93,211,873703,"70°C for 10 min"
95,120,247,612717,"20°C for 60 min"
51,369,182,810776,""
14,491,55,527706,""
67,206,91,225372,""
49,132,166,952911,"Steaming"
64,330,76,340172,""
67,395,274,332397,"20°C for 60 min"
88,371,237,839661,"50°C for 10 min"
4,62,244,324554,""
1,315,79,457054,"Freezing for 20 min"
20,415,24,829906,"70°C for 10 min"
49,66,122,600349,""
53,24,283,150299,"50°C for 10 min"
65,338,5,79229,""
66,397,196,848770,""
49,352,167,687744,""
84,488,132,225784,""
94,453,31,966106,"70°C for 10 min"
59,71,256,809631,""
77,194,35,128815,"Freezing for 20 min"
73,366,102,124466,"50°C for 10 min"
78,84,145,820694,"Steaming"
73,416,174,753250,"70°C for 10 min"
91,115,52,183769,""
13,425,181,107437,"20°C for 60 min"
86,406,179,421143,"50°C for 10 min"
79,207,210,928574,""
22,125,120,659966,""
99,249,77,522392,""
97,286,84,438606,""
37,29,56,412663,""
91,169,55,492222,""
76,180,256,178894,""
32,51,189,210709,""
2,117,50,540260,""
43,186,198,695114,""
10,71,11,471798,""
14,386,231,21271,""
37,382,125,164246,"70°C for 10 min"
15,323,61,548759,""
99,4,13,707541,""
87,406,111,518349,"70°C for 10 min"
21,105,112,597404,""
88,53,207,143204,"70°C for 10 min"
63,333,154,95932,""
89,83,193,149887,"Steaming"
84,236,237,282608,""
22,500,162,331314,""
73,304,270,945923,""
23,80,264,733704,""
3,189,122,436066,"20°C for 60 min"
19,438,65,904831,""
56,361,208,822037,"70°C for 10 min"
2,163,52,446815,""
12,403,7,153596,"50°C for 10 min"
60,446,290,917786,"Steaming"
61,206,210,684753,""
33,169,208,24872,"20°C for 60 min"
75,457,1,377038,"50°C for 10 min"
58,485,224,816925,""
98,266,156,495514,"20°C for 60 min"
63,342,73,480202,"Steaming"
87,274,124,83511,"Freezing for 20 min"
40,416,257,909271,"Steaming"
53,178,219,948822,"Freezing for 20 min"
49,174,65,801346,""
32,21,48,729176,""
29,196,119,663353,""
47,308,270,843384,""
96,475,95,349548,"20°C for 60 min"
10,50,97,259743,"50°C for 10 min"
96,263,299,843811,""
11,451,189,807007,""
31,266,220,855362,""
4,68,137,373795,""
85,258,41,357887,"50°C for 10 min"
92,295,195,204300,""
96,168,281,734528,""
26,83,184,918854,"70°C for 10 min"
40,253,281,796783,""
45,21,243,414337,"20°C for 60 min"
64,382,55,270592,"70°C for 10 min"
5,6,54,186935,""
53,267,18,490910,""
94,68,85,228180,""
56,183,299,157501,""
37,24,264,707001,""
64,257,65,833298,"50°C for 10 min"
85,125,18,448154,""
46,14,272,591644,""
67,48,39,485138,""
71,371,227,573380,""
43,370,191,684235,"50°C for 10 min"
83,48,177,11322,""
35,392,240,114227,""
46,318,162,524643,""
20,195,159,374390,"50°C for 10 min"
97,220,283,493866,""
42,300,131,428818,""
55,324,174,333862,""
41,221,97,536263,""
13,28,13,43502,""
88,481,208,819565,""
55,235,100,848854,"Steaming"
13,240,218,171906,"50°C for 10 min"
42,300,141,134247,""
68,361,96,108902,"50°C for 10 min"
77,167,57,916180,"Freezing for 20 min"
74,337,161,981689,"Freezing for 20 min"
74,131,45,545437,""
62,229,235,226364,""
49,387,68,381508,"50°C for 10 min"
48,460,203,52109,""
97,334,72,338181,""
37,451,97,805962,""
54,452,91,39207,""
95,24,3,530641,""
80,290,269,465729,""
73,416,177,846466,""
95,270,120,916832,""
31,339,14,722849,""
14,405,131,299362,"50°C for 10 min"
3,152,153,681061,""
96,252,134,388092,"Freezing for 20 min"
18,57,278,723328,"20°C for 60 min"
7,215,156,821396,""
48,400,42,665668,""
57,256,160,854401,""
5,52,152,228836,""
55,284,151,695648,"Steaming"
57,387,268,729187,""
40,400,121,532875,""
76,143,147,238663,"50°C for 10 min"
50,320,29,252312,""
5,442,243,185867,""
48,240,88,310638,"50°C for 10 min"
74,242,257,722534,"50°C for 10 min"
42,153,155,370956,"70°C for 10 min"
59,83,154,818207,""
85,496,215,774872,""
67,394,42,992588,""
17,355,56,194775,""
100,187,105,377388,""
52,272,256,942230,""
50,95,48,695419,"50°C for 10 min"
64,65,99,871254,""
78,380,92,554214,"Freezing for 20 min"
4,259,16,479258,""
100,79,14,763946,""
47,34,62,343540,"70°C for 10 min"
59,194,61,113731,"Freezing for 20 min"
51,155,120,400246,""
66,492,30,500050,""
71,371,261,140167,""
47,486,249,969604,"Steaming"
52,339,211,570526,"Steaming"
27,26,158,173752,"20°C for 60 min"
48,423,9,800025,""
49,74,283,954132,"50°C for 10 min"
8,328,238,589737,""
55,478,204,773422,"70°C for 10 min"
65,308,78,866302,"70°C for 10 min"
5,488,75,525230,""
19,105,188,74249,"20°C for 60 min"
78,196,267,2441,""
13,68,161,222931,""
43,269,206,185211,"70°C for 10 min"
90,264,36,958454,""
40,213,65,953812,"Steaming"
27,243,129,652374,""
97,37,42,76069,""
26,298,281,240601,"Steaming"
33,489,87,431755,""
24,434,135,199478,""
86,1,263,354187,""
9,223,227,990494,""
49,160,155,863541,"Steaming"
12,345,117,705734,""
2,468,1,337545,""
88,295,281,596191,""
81,3,278,265289,""
87,178,87,548416,""
50,184,252,423462,""
70,482,125,681717,"20°C for 60 min"
17,192,136,60852,"Steaming"
90,199,111,51117,"50°C for 10 min"
64,222,54,180058,""
9,254,95,221466,""
63,333,80,8179,""
56,318,122,583649,""
100,347,168,532333,""
7,259,199,326401,"Steaming"
70,92,112,1427,""
73,261,150,881836,""
88,448,35,435867,"20°C for 60 min"
57,427,163,185883,""
92,58,46,866940,""
40,311,220,327545,""
71,129,89,307838,""
13,474,54,424538,""
72,447,28,125761,""
92,403,1,862699,""
87,140,164,64804,""
9,174,216,686859,"Freezing for 20 min"
32,374,36,124001,""
59,93,196,530441,""
79,379,78,317284,""
97,312,138,417664,"50°C for 10 min"
92,156,43,51029,"Freezing for 20 min"
8,134,271,370056,"50°C for 10 min"
54,140,167,178009,"70°C for 10 min"
5,391,36,981407,"20°C for 60 min"
16,290,57,300243,"Freezing for 20 min"
56,229,261,996552,""
24,124,297,829742,""
49,49,164,929016,""
96,482,27,723629,""
77,497,216,617599,""
74,357,242,881653,""
92,297,178,249481,""
88,24,187,521774,""
83,89,278,123199,"Steaming"
22,235,165,889435,""
79,159,289,254700,""
54,407,25,429466,""
49,24,216,553696,""
31,383,184,972519,""
76,96,244,511688,""
34,417,213,523590,""
83,64,159,63202,"Steaming"
21,246,79,345276,"50°C for 10 min"
38,437,140,602524,""
88,353,58,818802,""
4,402,180,33630,"Freezing for 20 min"
35,250,94,251656,""
18,235,65,969635,""
51,442,195,877960,"50°C for 10 min"
65,373,280,739532,""
68,477,152,352081,"20°C for 60 min"
68,36,14,541388,""
54,283,86,387787,"Freezing for 20 min"
77,296,216,886673,""
58,292,190,287537,""
25,217,72,572037,"50°C for 10 min"
36,150,58,701607,""
28,111,151,525177,""
68,52,117,862228,""
81,268,277,613098,"50°C for 10 min"
55,245,136,327728,""
88,1,108,289589,""
1,365,276,14160,"70°C for 10 min"
56,353,108,636490,""
91,186,112,510414,""
35,460,69,101616,"50°C for 10 min"
46,423,131,294586,""
67,19,289,527557,""
79,379,263,747314,""
45,40,218,41794,"Freezing for 20 min"
9,62,289,812592,"70°C for 10 min"
19,475,163,432739,"Freezing for 20 min"
60,28,40,812237,""
13,362,112,678085,"Freezing for 20 min"
60,17,196,132965,"20°C for 60 min"
19,186,139,898132,""
30,81,245,900955,""
27,23,5,422102,"70°C for 10 min"
57,25,201,879410,"50°C for 10 min"
47,9,246,435852,""
19,298,271,466156,"50°C for 10 min"
66,154,173,901733,""
4,469,244,366241,""
79,133,287,137146,""
10,475,113,150467,""
61,63,249,193558,""
45,497,260,541962,""
63,330,14,486853,""
15,142,44,213829,""
42,275,292,914520,""
24,381,166,829239,""
83,232,280,920410,""
10,28,275,819885,"20°C for 60 min"
27,306,172,889984,""
20,414,208,451538,"Freezing for 20 min"
