"recipe_id","flavour_id","ingredient_id","quantity_grams","heat_process"
79,490,268,493439,""
14,374,148,891037,""
11,176,185,248016,"70°C for 10 min"
43,44,237,584641,"50°C for 10 min"
49,137,95,326057,"Freezing for 20 min"
42,493,51,11059,""
67,130,28,533880,""
40,95,50,376709,""
56,104,108,418427,""
92,249,278,778961,""
19,376,113,788200,""
77,373,17,981918,""
69,100,38,972565,""
22,372,221,740005,""
32,469,9,830626,""
20,236,255,959885,""
91,156,122,103119,"Freezing for 20 min"
90,496,20,115953,""
38,51,26,558672,""
40,4,51,17010,"70°C for 10 min"
8,472,258,546783,""
40,192,233,650711,"70°C for 10 min"
3,303,261,140533,""
82,306,32,189877,""
85,430,255,781036,""
99,465,208,104294,""
7,471,113,718643,""
31,52,117,824677,""
30,157,232,505707,""
96,79,30,477293,""
99,72,113,414070,""
46,371,153,416382,""
100,287,18,436321,"Freezing for 20 min"
19,358,83,892365,"Steaming"
67,69,5,517574,"50°C for 10 min"
28,95,107,426178,""
24,497,141,717,""
24,90,6,43174,""
20,490,213,356155,"20°C for 60 min"
49,434,166,226898,"20°C for 60 min"
12,114,221,150269,""
51,405,260,503052,"Freezing for 20 min"
98,351,135,281906,"50°C for 10 min"
29,98,292,983246,"50°C for 10 min"
19,349,8,564351,""
84,146,257,389252,""
16,384,110,895142,""
54,336,33,606316,""
89,192,54,679939,""
50,57,36,209190,"50°C for 10 min"
18,350,160,608780,"50°C for 10 min"
41,78,60,8675,""
40,126,65,613075,"Steaming"
30,311,41,524269,"Steaming"
55,258,272,380371,""
10,430,211,779907,""
95,219,41,924904,""
88,90,212,428650,""
96,351,276,272064,""
74,402,138,391037,""
17,257,298,160706,""
54,75,41,558701,""
33,114,235,54993,""
29,220,41,960369,"50°C for 10 min"
29,412,217,495956,""
78,446,120,267281,"Steaming"
14,192,247,877228,"50°C for 10 min"
2,232,70,393341,""
72,219,25,561598,""
8,278,67,458092,""
73,155,94,305351,""
84,224,224,129959,""
84,231,22,957085,""
58,345,53,714481,""
40,81,207,685974,""
34,437,162,352249,""
18,496,115,513084,""
6,197,266,701935,""
30,163,119,709312,""
64,186,275,52429,""
57,229,173,423096,""
4,85,109,430595,"50°C for 10 min"
26,292,213,206177,"Freezing for 20 min"
25,9,226,886520,"Freezing for 20 min"
67,184,104,525040,"Steaming"
4,332,20,93195,"20°C for 60 min"
58,192,241,689713,""
5,68,118,485207,""
61,420,236,210983,""
76,82,137,997131,"70°C for 10 min"
47,198,98,922638,""
42,109,173,85480,""
29,182,91,744591,""
71,191,109,553123,"Steaming"
39,33,190,348221,""
45,225,82,561203,""
10,10,100,589157,"70°C for 10 min"
43,44,214,939255,""
33,487,99,653954,"20°C for 60 min"
55,118,263,221527,""
93,307,284,892944,"70°C for 10 min"
97,100,217,747192,"Steaming"
85,378,120,913712,"Freezing for 20 min"
67,188,220,699844,""
78,47,37,482681,""
22,258,201,523575,"50°C for 10 min"
49,340,235,584747,""
83,7,265,607819,""
73,178,75,734230,"70°C for 10 min"
23,304,207,853424,""
28,454,161,30518,""
94,450,296,861847,""
86,80,133,878632,""
9,378,66,255905,""
90,155,11,905295,""
16,435,110,977402,"Steaming"
16,65,272,943451,""
46,23,97,281822,""
5,417,101,490631,""
14,7,286,10559,""
38,126,87,535942,""
88,114,51,430870,"70°C for 10 min"
86,387,221,218491,"20°C for 60 min"
62,366,136,179794,""
80,83,82,422157,""
38,388,231,485458,"50°C for 10 min"
90,496,240,908386,"Steaming"
12,182,227,6012,""
23,256,57,922810,""
41,2,232,870224,""
11,427,193,306458,"Freezing for 20 min"
11,25,185,540665,""
33,179,181,958466,""
94,294,271,385651,""
57,169,87,881042,""
68,140,75,172699,""
69,179,41,540577,""
84,497,276,381134,"70°C for 10 min"
72,332,53,626923,""
43,305,250,734451,""
97,451,273,124908,""
33,239,247,13275,"Freezing for 20 min"
72,225,132,211731,""
80,270,228,693146,""
56,178,51,314919,""
80,231,121,486946,""
63,455,34,641407,""
10,373,49,663143,""
77,267,109,766449,"50°C for 10 min"
14,46,2,585943,""
69,372,221,929779,"Freezing for 20 min"
65,306,270,885193,""
93,168,18,117971,"Freezing for 20 min"
19,279,266,400696,"Steaming"
14,266,267,26489,"Steaming"
69,329,115,882141,"20°C for 60 min"
65,391,191,103500,""
53,416,261,700745,"50°C for 10 min"
19,422,261,746613,""
93,406,27,49467,"Freezing for 20 min"
24,472,130,703842,""
11,298,76,803551,""
39,24,96,201462,""
11,345,286,650665,"50°C for 10 min"
77,407,40,245255,"50°C for 10 min"
17,473,22,642603,""
95,274,35,716080,"Freezing for 20 min"
27,492,142,130692,""
76,431,148,948227,""
28,132,95,289398,""
82,70,160,320786,"Steaming"
21,325,142,236130,"50°C for 10 min"
38,439,85,424240,""
65,422,57,773750,""
47,467,75,125046,""
93,407,237,394318,"Steaming"
25,314,141,51132,""
44,115,284,824310,""
46,433,90,994987,"Freezing for 20 min"
20,112,107,640114,""
25,38,15,976843,"50°C for 10 min"
12,434,174,653946,""
68,189,171,804932,""
97,43,179,693954,"Steaming"
24,254,204,262039,""
81,75,24,543242,""
62,257,2,607187,""
68,179,179,367508,""
19,482,107,84610,"50°C for 10 min"
42,341,253,103760,""
53,287,144,153336,""
4,85,164,157822,""
82,195,287,350098,""
95,233,145,287003,""
89,320,212,157120,""
4,327,248,884705,"50°C for 10 min"
81,236,53,162220,"70°C for 10 min"
65,399,259,19226,"50°C for 10 min"
13,20,121,901657,""
88,291,221,221939,"20°C for 60 min"
14,216,91,576424,"20°C for 60 min"
34,227,163,132401,""
43,3,97,73143,""
72,100,230,412842,""
53,331,274,320404,"70°C for 10 min"
76,23,164,506516,""
59,402,165,49622,""
45,195,152,908157,"Steaming"
38,212,36,65155,""
63,455,172,786163,""
84,436,52,51388,""
50,157,136,180756,"Freezing for 20 min"
14,45,80,901497,""
27,225,236,643921,"Freezing for 20 min"
12,125,148,226379,""
5,88,41,605198,""
97,280,199,584641,"Freezing for 20 min"
10,313,278,797485,""
15,213,289,595306,""
64,220,4,728550,""
64,375,142,217545,"70°C for 10 min"
78,458,104,418465,"Freezing for 20 min"
90,30,14,812349,"70°C for 10 min"
75,193,24,162106,"50°C for 10 min"
82,50,81,398476,"20°C for 60 min"
89,94,281,944916,"Freezing for 20 min"
98,176,195,18341,""
23,282,82,257362,"70°C for 10 min"
27,376,1,215216,"70°C for 10 min"
19,358,80,61752,""
10,228,233,762985,""
61,252,134,50735,""
53,131,109,157959,"Steaming"
44,81,1,263834,"20°C for 60 min"
98,3,146,870026,""
90,15,290,366,"20°C for 60 min"
28,457,222,732910,"50°C for 10 min"
75,313,121,373886,"20°C for 60 min"
46,361,156,296158,"Steaming"
65,329,240,983932,"Freezing for 20 min"
76,90,106,12108,"Steaming"
81,21,196,237869,"50°C for 10 min"
68,401,293,129425,""
6,220,276,200500,"Steaming"
38,466,136,422791,"50°C for 10 min"
39,183,248,113022,""
71,406,197,110535,""
70,490,63,219696,"20°C for 60 min"
17,303,106,418427,"50°C for 10 min"
47,375,91,192345,"Freezing for 20 min"
74,465,264,312286,""
93,30,279,170258,"20°C for 60 min"
57,229,125,761482,""
9,13,21,821892,"Freezing for 20 min"
29,374,256,998993,""
52,43,204,497147,""
93,331,153,62210,""
20,22,235,777878,""
1,232,130,914413,""
43,401,212,255829,"Steaming"
24,111,193,846970,""
1,366,293,980194,"20°C for 60 min"
21,319,148,377563,""
22,140,170,782532,""
65,30,1,893246,""
24,315,156,132309,""
6,380,33,657856,""
88,298,296,952942,"50°C for 10 min"
82,468,22,59900,""
94,94,12,205075,"70°C for 10 min"
32,285,295,156921,""
38,323,179,610519,""
1,170,37,474892,""
81,416,242,785675,"50°C for 10 min"
91,273,40,17063,"Freezing for 20 min"
69,458,72,254539,"20°C for 60 min"
64,462,35,804119,"Freezing for 20 min"
13,95,163,743286,"Freezing for 20 min"
81,423,164,208359,"70°C for 10 min"
86,387,216,357376,"50°C for 10 min"
33,132,4,633239,""
76,15,231,645294,""
53,392,78,884178,""
64,381,217,953903,""
70,194,127,2724,""
22,471,232,801483,""
97,349,121,973320,""
70,361,134,514236,"Steaming"
6,299,272,378693,""
13,227,42,781170,""
7,449,296,735626,""
95,32,186,178238,"70°C for 10 min"
19,330,234,787140,"50°C for 10 min"
83,306,98,240044,""
66,224,293,293671,"20°C for 60 min"
95,454,209,318161,""
21,281,81,769485,"Steaming"
48,214,38,461239,""
74,216,61,642555,"Freezing for 20 min"
31,22,159,709457,""
62,393,153,473526,""
92,93,193,117035,""
89,436,41,871937,"70°C for 10 min"
24,16,194,2106,""
60,308,279,580811,""
12,317,178,466232,""
8,216,177,862274,"Freezing for 20 min"
16,435,26,560242,""
83,223,1,804779,"70°C for 10 min"
4,85,108,681244,""
37,76,147,134995,""
77,381,204,306641,""
92,292,132,826019,""
65,278,225,460083,""
44,445,128,349182,"70°C for 10 min"
15,306,214,985321,"50°C for 10 min"
20,10,149,143921,"20°C for 60 min"
62,297,163,627121,"Steaming"
79,225,118,270096,"20°C for 60 min"
5,357,121,413452,""
23,9,12,75636,""
75,295,161,210251,""
43,422,58,95112,""
59,49,59,981335,""
1,165,207,593491,""
50,254,55,35843,""
72,183,165,633957,"50°C for 10 min"
23,86,209,715698,""
78,460,78,485306,""
99,324,90,396660,""
39,475,174,905609,""
100,189,130,956482,"20°C for 60 min"
48,422,226,228958,"20°C for 60 min"
14,365,49,949665,""
37,498,130,210281,""
100,77,246,872833,"Freezing for 20 min"
60,369,274,703583,"50°C for 10 min"
8,349,12,459927,""
85,23,41,10559,""
56,467,109,309822,""
32,309,5,950340,""
7,371,43,257919,""
56,74,242,497742,""
24,328,154,528336,"20°C for 60 min"
23,17,288,253265,""
86,301,126,659401,"20°C for 60 min"
23,409,138,605255,""
15,322,187,677444,""
78,24,76,807007,"Freezing for 20 min"
60,306,219,501175,"Steaming"
24,204,11,874820,""
58,23,162,597717,"20°C for 60 min"
66,248,289,412354,""
48,55,119,288383,"20°C for 60 min"
73,460,265,308533,""
11,205,156,565948,"Freezing for 20 min"
59,310,99,216019,""
82,194,248,917999,"70°C for 10 min"
14,170,265,926208,""
75,35,189,677689,""
13,451,10,617421,"Steaming"
3,173,169,733063,"70°C for 10 min"
36,326,54,228943,""
13,305,3,239076,""
68,142,268,900055,""
58,17,113,972870,""
89,400,217,350845,"20°C for 60 min"
18,268,216,293137,"20°C for 60 min"
39,191,26,704151,"50°C for 10 min"
55,178,47,451138,"50°C for 10 min"
13,98,93,527802,""
49,116,289,964508,""
65,276,153,226898,""
52,411,198,112228,"20°C for 60 min"
36,38,211,327148,"50°C for 10 min"
54,73,239,165421,""
24,256,43,340309,""
34,308,284,740143,""
75,232,48,57720,""
5,390,299,227997,""
96,367,211,383774,""
71,101,174,841690,"50°C for 10 min"
5,162,164,662354,""
47,374,102,240593,""
83,405,140,798386,""
94,98,229,901230,"70°C for 10 min"
94,74,261,873077,""
2,434,283,568146,""
1,152,168,755569,"Steaming"
93,219,198,689438,""
44,475,121,761528,""
16,368,36,93685,"Freezing for 20 min"
36,3,86,470573,"50°C for 10 min"
92,278,183,196304,""
42,83,209,638809,""
38,205,186,834595,"Freezing for 20 min"
46,269,29,486418,""
11,449,131,889954,""
34,181,24,290422,""
90,356,72,594810,"Freezing for 20 min"
42,208,48,899139,"Freezing for 20 min"
27,71,103,11047,""
97,132,99,749229,""
17,399,10,736186,"70°C for 10 min"
79,441,248,841766,""
12,338,210,304108,""
1,404,26,258341,"20°C for 60 min"
84,250,102,814293,""
89,494,229,298523,"Freezing for 20 min"
85,115,191,81863,"Steaming"
7,248,136,707596,""
73,372,154,168030,""
41,493,257,934509,"50°C for 10 min"
5,360,165,854904,"Freezing for 20 min"
90,322,207,865891,""
55,414,11,850297,"Steaming"
60,53,155,937790,"20°C for 60 min"
36,286,77,331039,""
59,433,11,728663,""
43,140,119,251381,""
90,250,110,852188,""
32,72,86,135826,""
61,10,26,345203,""
60,416,70,82726,""
10,114,270,325928,""
3,25,278,589417,"70°C for 10 min"
45,90,162,766785,""
89,418,266,721619,"Freezing for 20 min"
49,294,200,999359,""
68,203,56,306801,""
13,484,200,363373,""
98,355,224,689056,""
6,263,47,262226,"Steaming"
100,213,246,394592,""
47,371,16,624451,"20°C for 60 min"
88,490,54,19749,"50°C for 10 min"
10,106,165,660858,""
1,229,134,511169,"Freezing for 20 min"
19,391,272,320190,"Freezing for 20 min"
55,471,207,148483,""
66,204,113,926910,"Steaming"
92,252,82,920189,"Steaming"
54,266,94,863319,"50°C for 10 min"
56,421,224,897980,"50°C for 10 min"
6,421,269,74402,"70°C for 10 min"
93,156,288,398163,""
85,195,28,757114,""
48,419,14,376019,"Freezing for 20 min"
26,248,17,408913,""
41,12,132,953079,""
33,422,178,526749,"70°C for 10 min"
42,444,167,821228,"Freezing for 20 min"
93,360,147,420364,""
24,384,154,530823,""
13,319,286,891388,"50°C for 10 min"
39,272,205,203156,"70°C for 10 min"
96,56,88,10429,""
85,488,6,893060,""
53,154,126,253204,""
57,345,264,939972,""
34,494,121,441666,""
90,384,3,567460,"70°C for 10 min"
23,245,248,203705,""
62,353,174,822922,"Steaming"
51,24,72,850288,""
14,197,158,165878,"50°C for 10 min"
6,455,85,806282,""
71,379,24,702711,""
48,391,233,217636,""
11,366,90,423927,""
28,5,279,292664,""
46,452,275,576172,""
1,158,105,243454,""
90,371,24,679062,""
62,448,38,933697,""
32,259,96,812538,"Freezing for 20 min"
89,110,245,512573,""
76,431,10,919108,""
23,144,184,9903,"Steaming"
6,306,190,647690,""
95,146,174,490875,""
14,88,203,1999,"70°C for 10 min"
77,61,144,683243,"Freezing for 20 min"
72,297,238,676147,""
85,363,212,544434,"20°C for 60 min"
72,92,153,985535,""
62,374,248,527863,""
15,314,268,604095,""
84,198,63,108204,""
14,295,162,610016,"Steaming"
23,99,96,427803,"Freezing for 20 min"
72,198,112,658089,""
74,421,255,316284,""
33,388,299,770172,"Freezing for 20 min"
40,374,98,539703,""
67,75,230,394470,""
70,304,284,512634,""
83,200,258,693726,""
29,188,182,686157,""
48,329,191,91125,"50°C for 10 min"
47,280,36,883442,"Freezing for 20 min"
92,13,86,492531,""
57,98,287,977295,""
90,389,37,541634,""
21,390,98,196312,""
82,121,152,132462,""
83,45,81,331535,""
63,367,228,253769,""
31,151,79,536545,""
95,127,60,796234,""
19,104,207,372604,"50°C for 10 min"
41,51,209,556625,"Freezing for 20 min"
12,114,286,890289,"Freezing for 20 min"
61,468,177,819351,""
22,300,276,431671,"Steaming"
52,466,27,763159,""
52,26,224,942078,""
94,342,35,55157,""
50,332,93,941895,""
38,410,287,291382,"70°C for 10 min"
22,187,123,996002,""
72,331,173,926453,""
74,231,261,784302,"70°C for 10 min"
6,13,186,379425,""
74,421,266,705109,""
91,199,55,63057,""
74,307,8,385795,"Freezing for 20 min"
11,375,40,80,""
29,93,206,456253,"Freezing for 20 min"
2,293,68,78789,"50°C for 10 min"
95,127,279,297974,"20°C for 60 min"
92,376,120,407516,"50°C for 10 min"
42,249,268,716003,""
15,481,136,508392,""
23,29,175,908173,""
23,192,245,681625,""
68,159,246,591354,""
70,53,135,377838,""
87,424,197,817627,""
90,496,115,351105,""
30,254,253,291260,""
5,27,218,881683,"50°C for 10 min"
6,83,238,183624,""
55,386,94,782867,""
66,127,69,518631,""
3,14,265,952271,""
47,439,32,288963,""
49,333,169,801086,""
30,101,46,584373,""
25,198,96,333557,""
37,123,117,75592,"Freezing for 20 min"
23,192,76,808151,""
1,389,250,270584,""
40,36,177,138794,""
71,453,53,965626,"Steaming"
38,369,31,969955,"70°C for 10 min"
78,313,141,226776,""
8,39,267,824799,"20°C for 60 min"
87,405,271,497681,"Freezing for 20 min"
58,131,207,536102,""
88,178,144,919937,""
11,373,168,23026,"Steaming"
94,171,56,914631,"20°C for 60 min"
72,319,187,663635,""
90,271,48,21687,""
60,293,165,483566,""
72,150,11,316837,""
100,237,281,210907,""
52,27,58,347523,""
55,434,182,661133,""
81,244,263,646423,""
1,81,276,84045,""
30,2,172,629974,""
31,238,179,735641,""
97,183,289,145721,""
90,231,136,898773,""
93,14,29,970814,""
4,342,220,386627,"Steaming"
79,194,111,806297,"20°C for 60 min"
82,94,78,258385,"Freezing for 20 min"
15,243,150,763794,"20°C for 60 min"
24,167,35,960842,""
74,51,207,102753,""
57,215,27,508646,"50°C for 10 min"
1,497,283,433228,"20°C for 60 min"
69,121,19,865059,""
7,322,19,624161,"50°C for 10 min"
12,327,290,464844,"50°C for 10 min"
25,409,94,599266,"Freezing for 20 min"
21,401,198,759735,""
66,93,20,513487,"70°C for 10 min"
43,116,13,356363,""
7,285,100,779472,"50°C for 10 min"
54,159,158,753845,""
69,104,20,718884,""
42,453,136,403732,"Steaming"
3,204,212,166550,""
5,48,98,839699,"Steaming"
18,443,9,495326,""
60,490,24,532942,""
88,16,159,903229,"70°C for 10 min"
100,118,114,293381,""
70,255,189,276810,""
92,460,70,233322,""
9,316,248,905731,""
43,352,95,854797,""
61,258,296,55634,""
15,215,197,569641,""
35,431,249,464798,""
28,148,239,42236,"Steaming"
50,241,127,984222,"50°C for 10 min"
45,43,179,229004,"70°C for 10 min"
66,213,82,802132,"Freezing for 20 min"
70,349,123,437653,""
44,3,113,901260,""
45,440,146,187424,""
46,66,185,841415,""
31,429,77,622787,""
62,285,3,237740,""
7,363,51,244148,""
49,376,27,145544,""
19,479,224,590591,""
18,350,23,900927,"70°C for 10 min"
34,172,217,144547,""
17,467,183,443146,""
92,388,61,647083,"50°C for 10 min"
79,493,46,649014,"Steaming"
72,449,131,582031,""
80,362,138,700668,""
66,120,57,740959,"20°C for 60 min"
35,1,151,20721,"70°C for 10 min"
76,15,138,589340,"20°C for 60 min"
13,458,179,620377,""
53,392,102,724327,""
81,25,190,746094,""
63,165,60,925499,"70°C for 10 min"
97,40,179,329575,"70°C for 10 min"
73,172,295,582581,""
67,342,249,669418,"Steaming"
76,99,258,223206,"70°C for 10 min"
3,113,296,110901,""
3,16,238,905548,"20°C for 60 min"
66,313,124,236473,""
83,148,203,125092,"Steaming"
7,449,5,144172,""
40,348,62,281399,"50°C for 10 min"
63,319,56,611572,""
91,353,49,168800,"20°C for 60 min"
72,225,282,681610,""
53,122,104,929810,""
36,157,142,911743,"70°C for 10 min"
74,363,256,558838,""
88,380,196,777969,"Freezing for 20 min"
53,73,8,535623,""
41,201,12,285185,""
34,423,77,849068,""
9,313,113,705673,""
42,341,125,499611,"50°C for 10 min"
36,13,25,373667,""
85,264,125,126068,""
81,498,188,734711,"Freezing for 20 min"
20,279,167,660049,""
24,395,192,167374,""
30,175,267,599518,""
82,115,139,788132,""
78,389,190,263367,"Steaming"
17,337,83,758934,"20°C for 60 min"
90,4,154,358749,""
35,79,61,527821,""
79,16,224,971680,""
11,280,200,972504,""
84,224,99,420723,""
42,229,178,913177,""
55,386,123,316872,""
37,241,96,214294,"70°C for 10 min"
5,98,186,663422,"50°C for 10 min"
92,197,37,846478,"20°C for 60 min"
11,441,55,407890,"50°C for 10 min"
67,205,156,660721,""
20,255,251,945618,""
78,264,82,719284,"70°C for 10 min"
23,399,82,254112,""
92,481,167,503891,""
53,75,256,358093,"70°C for 10 min"
23,362,97,325256,"Freezing for 20 min"
80,160,83,465942,"Freezing for 20 min"
6,463,26,723791,"Steaming"
26,312,253,919434,""
49,364,188,539124,""
75,32,101,778473,"Freezing for 20 min"
48,161,202,974060,""
29,465,220,525665,""
58,172,155,666000,""
77,202,147,883453,""
60,487,267,615845,""
51,361,119,510864,""
43,260,34,718914,""
56,315,68,563187,""
23,248,282,187653,""
66,293,289,246643,"20°C for 60 min"
1,341,229,717072,"50°C for 10 min"
62,218,3,69252,""
27,469,10,750835,""
84,94,111,794533,""
84,344,113,584480,""
66,367,235,874496,""
23,359,150,682068,""
29,293,85,188614,"Freezing for 20 min"
21,133,63,303493,""
32,95,43,752388,"20°C for 60 min"
32,86,105,446091,""
95,190,32,55107,""
41,447,20,446779,"20°C for 60 min"
32,336,35,668777,""
94,289,124,93369,""
26,205,156,227036,""
8,468,56,500668,""
55,99,199,9155,""
95,337,109,850624,"Freezing for 20 min"
85,387,158,763916,""
43,143,7,368438,"20°C for 60 min"
86,56,212,573990,""
20,45,152,697372,""
43,371,213,684158,""
66,406,36,106037,"Steaming"
35,278,259,170715,"Freezing for 20 min"
95,193,153,943207,""
46,23,126,525650,"50°C for 10 min"
51,287,232,116394,""
47,271,282,345612,""
81,175,246,336029,"70°C for 10 min"
49,284,137,416397,""
64,428,45,557198,""
54,423,186,21149,""
56,380,38,178123,""
4,319,45,425087,""
92,322,76,723305,"50°C for 10 min"
93,318,51,635479,""
5,2,71,758278,""
38,297,156,731827,"50°C for 10 min"
60,360,259,915253,"70°C for 10 min"
81,496,117,321785,""
11,147,91,884834,"50°C for 10 min"
64,110,197,831726,""
21,281,112,198715,"Steaming"
97,327,49,631294,"Freezing for 20 min"
57,274,258,284546,""
100,66,256,276001,"Freezing for 20 min"
40,13,231,948517,""
9,268,240,790909,"50°C for 10 min"
82,297,105,479576,""
71,273,137,748566,"70°C for 10 min"
88,208,70,908211,""
55,211,54,103779,"50°C for 10 min"
69,82,70,316330,""
15,243,229,291565,""
97,47,112,498741,""
61,20,242,349487,""
18,39,250,701447,"Steaming"
73,340,296,25787,""
91,391,168,389435,""
11,298,43,816456,""
64,286,229,567963,""
58,452,119,801773,""
80,71,105,111504,""
42,249,205,151337,""
74,81,143,473297,""
44,59,13,629785,""
9,408,83,265823,"Steaming"
43,386,171,446793,"Steaming"
34,477,143,761292,""
37,311,180,125687,""
34,367,80,265808,"Steaming"
28,10,52,680462,""
74,17,80,258553,"50°C for 10 min"
78,106,226,419113,""
48,479,43,930229,"20°C for 60 min"
19,456,5,832146,"50°C for 10 min"
90,230,170,678131,"50°C for 10 min"
91,83,140,486755,""
28,85,82,969643,""
24,441,158,264343,""
84,299,165,654831,""
7,331,216,785065,""
5,82,14,385197,"20°C for 60 min"
10,407,176,783752,""
83,207,185,198593,"Steaming"
82,248,183,294128,""
6,489,187,641449,"50°C for 10 min"
87,357,71,225533,""
73,106,105,127846,""
32,141,20,988598,"70°C for 10 min"
22,495,142,105240,""
97,315,250,854767,""
19,429,46,662365,""
7,92,184,1236,"Freezing for 20 min"
12,227,157,22354,""
13,370,199,901764,""
62,146,149,191956,""
37,132,145,876968,""
66,474,238,607620,"Freezing for 20 min"
72,292,180,404541,""
24,186,108,325394,"50°C for 10 min"
4,487,82,417290,""
75,167,256,582825,""
23,113,97,948715,""
16,251,16,78693,""
35,373,52,506611,""
24,453,128,487045,""
80,103,242,445358,""
21,37,299,885437,"20°C for 60 min"
81,317,30,558559,""
23,223,123,265648,""
41,270,131,150757,""
2,360,158,641190,""
17,282,195,817490,""
42,444,17,367441,"Steaming"
28,102,278,933319,""
75,402,58,918747,"Freezing for 20 min"
27,139,216,568893,""
28,430,26,400345,""
82,221,102,67421,""
15,100,3,253244,""
58,108,227,51941,"50°C for 10 min"
71,215,166,24734,""
89,105,15,430713,"Steaming"
51,123,267,210388,"20°C for 60 min"
92,119,73,477440,""
24,123,36,192204,""
67,425,32,210373,""
91,463,112,748940,"Steaming"
63,478,201,870377,""
83,297,296,255310,"Freezing for 20 min"
43,304,184,521744,""
56,380,298,126404,"20°C for 60 min"
42,368,260,805603,""
13,81,161,387177,"50°C for 10 min"
75,455,2,725416,"50°C for 10 min"
51,371,27,987143,""
36,193,274,1282,"50°C for 10 min"
