"recipe_id","flavour_id","ingredient_id","quantity_grams","heat_process"
55,150,267,728455,"20°C for 60 min"
84,451,11,316339,""
31,203,43,267578,""
58,328,32,30281,""
84,133,117,842033,""
44,457,28,944778,""
9,157,296,456482,"Freezing for 20 min"
45,396,62,76073,"50°C for 10 min"
32,236,14,447574,"70°C for 10 min"
37,236,218,92072,"Steaming"
98,164,219,637177,""
9,234,87,579536,"20°C for 60 min"
7,52,173,986923,""
84,248,111,56992,""
37,102,229,457718,""
39,30,97,805458,"20°C for 60 min"
35,146,136,442139,"Steaming"
24,293,187,420486,"Steaming"
36,351,259,447510,"Freezing for 20 min"
76,311,93,525612,""
31,57,261,962036,"70°C for 10 min"
56,42,207,237457,"Freezing for 20 min"
37,456,135,484406,""
65,222,211,255737,""
26,320,97,492706,""
46,488,57,594730,""
60,250,51,692455,"50°C for 10 min"
69,222,6,281469,""
6,490,284,557343,""
13,331,61,838062,""
96,364,76,632057,""
16,334,197,436813,""
21,36,48,53658,""
32,106,116,77324,""
39,57,27,117725,"50°C for 10 min"
94,322,36,377785,""
36,194,88,548553,""
94,317,278,104279,"Freezing for 20 min"
21,446,7,960870,"Steaming"
20,130,123,244583,""
30,478,190,883743,""
87,114,74,537048,"Freezing for 20 min"
76,62,203,754639,""
22,225,200,96542,""
46,43,43,29587,"20°C for 60 min"
45,254,39,899796,"20°C for 60 min"
63,469,77,44128,"70°C for 10 min"
50,173,105,147736,"Steaming"
22,99,150,244965,"Freezing for 20 min"
43,470,56,480778,""
30,403,254,175201,""
71,53,226,837646,"Steaming"
27,425,76,259956,"70°C for 10 min"
9,255,230,489227,""
24,169,127,712578,"Steaming"
26,441,284,943207,""
12,66,259,170746,""
81,43,78,917839,""
45,454,190,929535,""
87,157,61,392056,"Freezing for 20 min"
66,128,239,345795,"20°C for 60 min"
86,284,260,692780,"20°C for 60 min"
96,319,287,439392,""
21,239,162,603485,""
34,202,34,655380,""
45,409,136,930878,""
86,418,186,400146,""
56,125,16,426397,""
67,386,267,45013,""
69,222,27,89565,""
11,289,206,256683,""
3,76,132,988235,""
44,205,213,419998,""
14,229,244,422302,""
17,347,65,466919,"Steaming"
68,7,21,442804,""
81,421,36,699821,""
17,456,59,596668,"20°C for 60 min"
11,240,200,71274,"20°C for 60 min"
39,95,109,698105,""
17,201,20,596840,""
7,436,277,753387,""
100,70,221,984833,"Freezing for 20 min"
61,35,129,453125,""
33,415,27,499931,""
79,44,193,567978,""
27,111,244,519028,""
99,418,80,220688,""
69,491,23,239758,""
89,364,130,965515,""
97,352,125,991455,"Steaming"
45,101,166,696793,"70°C for 10 min"
82,491,146,536270,""
53,1,29,705305,""
100,262,116,953995,"70°C for 10 min"
44,297,85,750801,"Steaming"
32,323,28,547869,"50°C for 10 min"
3,115,179,339294,""
45,350,276,229187,""
98,323,233,337753,""
96,405,89,604088,"Freezing for 20 min"
44,258,198,909912,""
40,279,32,285366,""
1,306,69,718361,"50°C for 10 min"
85,265,80,206375,""
33,309,158,491058,"Steaming"
39,174,228,61066,"20°C for 60 min"
76,461,265,117371,""
84,458,143,904785,""
35,203,49,147202,"70°C for 10 min"
19,223,213,458130,""
71,189,12,264173,""
61,111,207,481644,""
91,335,247,181259,""
98,97,69,94276,""
39,396,55,468037,""
32,174,39,736958,""
52,74,78,86044,"Freezing for 20 min"
21,224,200,656174,"Steaming"
35,81,179,640076,""
49,468,143,27267,""
1,453,173,669525,""
100,239,45,830853,""
91,383,129,121826,""
39,322,186,838211,"20°C for 60 min"
23,167,268,855591,"20°C for 60 min"
12,191,24,246082,""
58,218,117,117523,""
100,500,110,271927,""
39,174,89,844826,"Freezing for 20 min"
19,254,178,883591,""
51,218,191,68970,"20°C for 60 min"
28,473,5,17406,""
46,439,130,520370,""
51,317,178,120926,"20°C for 60 min"
55,403,115,534882,""
63,155,76,244606,""
82,213,198,230728,""
45,140,282,441376,""
23,291,194,161255,"Freezing for 20 min"
9,363,258,109283,""
21,283,100,305481,"Freezing for 20 min"
60,457,6,636533,""
55,347,9,996938,""
59,314,294,712372,"50°C for 10 min"
57,404,193,434296,"20°C for 60 min"
13,414,279,487701,""
25,148,252,867249,"50°C for 10 min"
63,135,289,837738,""
8,205,270,418549,"50°C for 10 min"
99,378,238,225510,""
40,262,125,122452,"20°C for 60 min"
88,139,4,877291,""
51,192,148,378708,""
68,256,285,203003,""
98,420,286,998749,""
46,382,215,592789,""
94,415,97,184334,""
87,444,181,859131,"Steaming"
91,398,168,354568,""
45,308,150,904602,""
87,397,172,473282,""
90,307,44,579014,"Freezing for 20 min"
5,137,12,12422,""
6,40,40,810883,"Steaming"
11,240,190,595596,"Freezing for 20 min"
30,75,67,945663,""
46,450,148,271500,""
100,262,195,770004,"20°C for 60 min"
74,450,19,142332,""
22,155,22,920391,""
2,221,5,272025,"Freezing for 20 min"
6,350,17,102022,"50°C for 10 min"
65,101,130,507675,""
77,285,175,430893,"Steaming"
13,341,100,981201,""
92,108,216,403549,""
3,11,136,21240,""
74,322,171,23056,"Freezing for 20 min"
94,437,135,886810,"50°C for 10 min"
44,158,167,186172,""
53,385,117,671181,""
84,244,228,777527,"50°C for 10 min"
68,15,288,329468,"Steaming"
7,6,182,651901,""
41,19,130,801376,""
48,345,9,307395,""
37,91,206,344528,""
62,314,273,952606,""
52,142,182,724091,""
19,295,20,391407,""
58,43,162,440887,""
59,492,22,895725,""
7,86,52,986210,"Steaming"
51,317,23,236870,""
93,234,238,228622,"20°C for 60 min"
66,419,173,786575,"Freezing for 20 min"
68,216,246,714081,""
52,433,174,868896,""
31,288,206,875320,"Steaming"
65,190,181,697006,""
16,73,210,121368,"70°C for 10 min"
58,368,243,347290,""
44,426,35,209049,""
3,325,229,54413,"Freezing for 20 min"
15,379,193,704224,"Steaming"
50,383,140,833771,""
71,323,198,315964,"70°C for 10 min"
82,140,268,211090,""
99,406,179,729797,""
53,476,62,951958,"70°C for 10 min"
21,264,198,354324,"70°C for 10 min"
88,345,165,507217,"Freezing for 20 min"
15,81,54,468628,""
91,45,162,943314,"70°C for 10 min"
36,237,207,76752,"Steaming"
34,198,211,506638,""
28,318,110,865425,"Steaming"
32,101,231,330872,"Freezing for 20 min"
79,70,250,379852,"70°C for 10 min"
87,246,247,686722,"20°C for 60 min"
93,481,194,290833,"50°C for 10 min"
37,353,36,341873,"Steaming"
58,43,151,255051,"Steaming"
78,42,91,456375,""
84,86,13,374915,""
82,406,104,495674,""
18,283,49,799461,"Steaming"
68,424,184,997345,""
48,319,283,838196,"20°C for 60 min"
76,159,53,862900,""
38,426,52,529404,"50°C for 10 min"
11,4,159,581223,"Freezing for 20 min"
20,276,10,758285,"70°C for 10 min"
94,420,17,537603,"50°C for 10 min"
19,30,2,517097,""
29,418,213,559143,""
22,449,119,610954,"50°C for 10 min"
88,102,89,905952,""
14,402,187,666046,""
9,302,128,504684,""
45,350,82,400024,""
47,20,7,605539,""
89,381,201,806168,"Steaming"
18,281,248,684586,""
46,47,284,827881,"70°C for 10 min"
62,475,163,571243,"50°C for 10 min"
89,139,178,606201,"70°C for 10 min"
22,350,158,322311,"Freezing for 20 min"
76,223,108,198006,""
67,144,227,148712,"70°C for 10 min"
58,358,52,472214,""
43,365,187,484100,""
56,7,7,837686,"Freezing for 20 min"
16,305,80,614922,"Freezing for 20 min"
31,3,271,854034,""
19,333,278,673126,"Freezing for 20 min"
12,191,210,722504,""
33,407,56,79342,""
63,302,252,569550,"70°C for 10 min"
94,135,90,688583,"70°C for 10 min"
9,359,88,3906,"Freezing for 20 min"
54,301,102,477570,"20°C for 60 min"
58,269,87,113548,"50°C for 10 min"
54,262,238,592224,"20°C for 60 min"
25,338,123,837090,"20°C for 60 min"
32,282,210,363770,"Steaming"
72,488,200,174530,""
6,206,10,422968,"70°C for 10 min"
85,25,161,209686,""
89,473,117,441223,"70°C for 10 min"
52,42,26,283772,""
29,449,251,396210,""
15,452,212,74615,"Steaming"
89,281,293,711304,""
12,229,184,147858,"50°C for 10 min"
47,195,221,222290,"70°C for 10 min"
19,491,3,220256,""
46,460,239,645798,""
83,259,144,564178,"Freezing for 20 min"
86,78,154,174393,"70°C for 10 min"
6,224,111,201317,"Steaming"
35,151,107,209999,""
82,342,111,178200,"70°C for 10 min"
13,362,6,886768,"70°C for 10 min"
3,260,249,160034,""
27,333,71,730370,""
82,490,292,644653,""
31,152,71,58327,"70°C for 10 min"
74,305,155,210052,""
13,82,79,225716,"Steaming"
21,337,90,240875,""
14,145,122,633904,""
96,398,22,146765,"50°C for 10 min"
15,37,249,309555,"Steaming"
77,393,58,67150,""
71,38,149,542358,""
78,5,145,816223,""
70,414,35,996128,"20°C for 60 min"
12,243,150,138519,""
76,126,146,322128,""
57,404,215,723038,""
86,451,35,875370,""
66,40,25,928637,"Steaming"
24,162,285,626007,""
73,408,19,840607,"50°C for 10 min"
55,140,12,302703,"Steaming"
14,350,65,221260,""
57,39,64,928452,""
96,113,240,851395,""
49,75,136,957779,""
70,249,63,468971,""
41,341,57,176559,""
90,346,253,361633,""
13,106,65,69221,""
33,200,29,995712,""
17,1,270,688507,""
51,303,267,482269,""
89,239,119,831589,""
65,465,241,792358,""
1,219,212,952255,""
87,279,163,963135,"Freezing for 20 min"
23,431,254,479782,""
12,31,52,522686,""
29,226,159,340790,""
18,401,104,112411,""
15,397,149,310730,""
85,391,125,678596,"70°C for 10 min"
67,317,263,200043,""
27,271,205,233719,""
2,397,284,457336,"50°C for 10 min"
93,424,277,804779,"70°C for 10 min"
44,79,39,602013,"Freezing for 20 min"
88,340,21,117609,"Steaming"
82,148,272,600708,""
54,216,2,909640,""
30,357,107,454193,"Steaming"
48,185,142,886551,"20°C for 60 min"
10,331,16,903435,"Freezing for 20 min"
65,321,47,468193,""
77,228,156,69824,"50°C for 10 min"
78,3,224,109024,""
15,377,283,733185,""
94,340,142,192780,"Freezing for 20 min"
58,363,269,163757,""
43,295,43,378342,""
50,230,6,1614,"70°C for 10 min"
51,317,242,883392,""
20,197,190,881302,"Freezing for 20 min"
8,347,231,676346,"70°C for 10 min"
80,289,208,736710,""
54,210,43,961224,""
97,331,106,766151,"Steaming"
69,85,83,879784,""
4,317,253,393997,""
93,59,130,183945,"Steaming"
86,416,167,513641,""
50,169,258,77484,"Freezing for 20 min"
84,286,181,148026,""
49,283,84,183784,""
75,337,57,287823,""
89,44,282,732300,""
9,215,208,773407,""
77,273,262,967346,""
19,32,38,705040,""
11,184,166,913345,""
47,397,132,378433,"70°C for 10 min"
44,20,6,712382,""
67,11,176,182770,"70°C for 10 min"
75,292,117,215973,""
91,384,39,471111,""
99,95,115,996910,"Freezing for 20 min"
64,194,46,793121,""
56,488,154,429077,""
74,446,84,137451,""
98,27,18,386509,"Steaming"
19,9,141,957214,""
16,441,67,86937,""
40,209,116,895042,""
19,38,82,512192,"Steaming"
94,172,101,46730,""
67,135,172,342682,"70°C for 10 min"
9,359,17,49946,""
6,117,176,759369,""
95,128,5,332584,""
34,83,138,823517,""
67,363,171,676544,""
97,407,86,234825,""
22,165,29,607981,""
17,94,215,417023,""
30,492,176,587051,""
5,37,124,880196,""
98,458,215,882370,"Freezing for 20 min"
13,156,59,282703,"70°C for 10 min"
80,258,151,223114,""
31,416,50,929718,""
82,354,161,457443,""
98,319,239,601974,""
39,169,158,360947,""
42,387,55,503235,""
59,495,177,548538,""
97,256,67,594124,""
42,105,243,195953,"70°C for 10 min"
9,216,96,960083,""
81,204,141,610870,""
82,2,53,862259,""
35,200,78,673431,""
25,27,8,711079,""
46,131,273,647491,""
93,473,145,874603,""
27,54,239,536469,"20°C for 60 min"
56,275,223,539124,"Freezing for 20 min"
11,5,173,952866,""
93,146,208,345551,"Freezing for 20 min"
32,282,265,848145,"Freezing for 20 min"
60,164,156,138565,""
53,153,163,11093,""
99,418,55,548416,""
75,139,223,30426,""
70,211,133,122635,""
1,307,44,708862,""
83,141,282,197205,""
57,394,15,472362,""
14,95,27,483410,""
69,173,150,274033,"20°C for 60 min"
97,416,296,425354,""
77,429,217,879562,"70°C for 10 min"
77,76,170,404785,""
64,137,229,827667,"70°C for 10 min"
69,323,157,896881,""
40,79,63,912838,""
76,17,30,535463,"20°C for 60 min"
66,203,297,414276,"50°C for 10 min"
32,402,203,361053,"Freezing for 20 min"
51,145,209,956833,"50°C for 10 min"
26,235,100,473007,"70°C for 10 min"
4,29,233,156815,""
63,395,33,994102,"Freezing for 20 min"
99,56,213,276871,""
42,154,113,541405,""
51,420,5,331033,""
86,75,6,422885,""
64,489,207,568237,"50°C for 10 min"
22,81,22,78453,"Steaming"
33,187,294,102264,"20°C for 60 min"
33,410,173,500351,"70°C for 10 min"
71,253,264,81116,""
41,217,195,531265,""
96,69,125,521797,""
37,359,53,696480,""
50,424,203,630768,""
87,82,97,782616,""
80,156,285,118744,""
63,68,61,22343,""
99,145,99,379875,"50°C for 10 min"
7,208,159,878143,""
83,296,121,246407,""
63,485,230,689758,"70°C for 10 min"
89,371,94,551720,"50°C for 10 min"
92,213,284,104736,"20°C for 60 min"
15,302,104,573502,""
29,336,147,556778,"70°C for 10 min"
82,450,273,934265,""
68,91,211,500610,"20°C for 60 min"
76,3,186,304123,""
88,329,214,233673,""
84,115,99,645348,""
46,278,221,686798,""
57,247,205,36026,"Steaming"
14,288,212,128311,"Steaming"
88,209,194,525040,""
58,398,53,746597,""
75,439,174,64987,""
82,357,123,506744,""
17,169,25,654877,""
78,303,64,740646,""
66,260,209,134628,""
17,332,70,863197,"50°C for 10 min"
71,229,22,348454,""
92,256,288,54932,""
15,26,227,445328,""
44,435,227,945496,"50°C for 10 min"
28,218,81,911797,"Freezing for 20 min"
95,164,283,826019,""
18,269,132,670197,""
39,268,299,240967,"70°C for 10 min"
78,241,261,781830,"70°C for 10 min"
76,326,284,855408,""
49,497,173,9094,""
71,69,289,89844,""
36,327,76,926491,""
65,362,112,987045,""
46,425,222,556244,""
95,294,142,273071,"Steaming"
85,172,13,449909,"70°C for 10 min"
78,324,196,433640,""
71,452,9,281625,""
51,215,210,154175,""
35,321,14,934786,""
5,244,210,853989,""
25,411,153,904236,""
9,296,183,633270,"20°C for 60 min"
66,114,109,940102,"50°C for 10 min"
32,158,123,452744,"Steaming"
91,490,103,98053,""
2,50,106,618942,""
48,355,292,610931,""
6,260,97,844170,"Steaming"
76,204,63,307789,"Steaming"
67,18,260,707764,"20°C for 60 min"
81,470,76,355713,""
45,175,115,420036,""
7,435,247,709320,""
38,389,119,564491,""
44,14,261,916962,""
64,452,150,823700,""
91,140,72,173187,"20°C for 60 min"
52,158,209,542969,"Steaming"
85,101,205,696259,"20°C for 60 min"
92,356,64,22369,""
87,369,216,929840,""
8,227,42,388466,"Freezing for 20 min"
16,334,15,718498,""
4,392,32,303989,""
10,66,94,77377,""
23,73,103,299690,""
6,303,16,468332,""
17,215,71,292610,"70°C for 10 min"
82,376,13,694977,"Steaming"
47,457,258,382324,"70°C for 10 min"
20,1,170,354233,""
73,275,122,350410,""
77,348,202,152908,"70°C for 10 min"
19,437,157,598465,""
1,286,66,23132,""
88,441,91,946281,""
26,68,138,151962,""
53,161,49,68981,"20°C for 60 min"
80,46,290,824493,""
97,416,49,735180,""
39,236,133,848785,"Freezing for 20 min"
97,380,38,402035,""
25,304,18,118309,""
73,319,9,120231,"Steaming"
53,185,285,77057,"Freezing for 20 min"
24,93,262,189880,""
18,481,131,438766,"70°C for 10 min"
100,99,215,515503,""
70,282,5,520194,""
19,107,16,676598,""
51,375,95,441330,""
55,182,191,874161,"70°C for 10 min"
20,396,110,620468,""
71,289,153,326111,""
42,332,147,248734,"Freezing for 20 min"
6,100,209,584045,"50°C for 10 min"
87,171,141,240417,""
87,475,258,415710,""
60,81,211,176895,""
69,222,290,744568,"20°C for 60 min"
76,342,76,513290,"Steaming"
57,17,70,979927,""
69,477,160,668869,""
5,227,198,210098,""
46,105,165,188721,""
23,73,122,743080,""
7,473,173,613113,"50°C for 10 min"
69,129,87,379143,""
26,217,172,462143,""
47,201,11,653224,""
24,1,109,499374,""
84,391,6,729812,""
26,207,112,519417,""
49,54,98,350220,""
35,367,107,932320,""
27,361,192,503464,""
24,231,290,47791,"Freezing for 20 min"
4,171,76,476631,""
99,434,10,107718,"70°C for 10 min"
21,64,112,243996,""
44,443,48,791870,""
89,366,273,533722,"70°C for 10 min"
33,440,31,36682,"50°C for 10 min"
11,174,274,993500,"70°C for 10 min"
76,414,243,500717,"50°C for 10 min"
9,490,83,225258,"50°C for 10 min"
25,340,58,54871,""
24,118,227,215729,""
89,461,139,681870,""
9,238,207,211182,""
57,396,259,192200,""
35,156,16,567101,""
89,239,207,995941,"50°C for 10 min"
51,83,225,575089,"70°C for 10 min"
91,266,159,590561,"70°C for 10 min"
72,458,79,273918,""
86,404,76,865303,""
86,448,249,640823,"20°C for 60 min"
12,258,141,907562,""
56,407,169,389938,""
74,78,58,410595,"20°C for 60 min"
27,229,243,190750,"20°C for 60 min"
79,213,24,937834,""
51,317,174,463501,""
15,414,153,505188,"20°C for 60 min"
58,362,83,444359,""
68,47,274,317261,"Steaming"
33,440,91,567924,""
2,14,199,608887,""
18,95,44,650036,""
96,362,260,513855,"70°C for 10 min"
73,285,53,518513,"Steaming"
35,110,68,570244,"Steaming"
66,496,99,880936,""
61,286,32,6920,"70°C for 10 min"
72,145,279,594666,""
7,401,56,39387,"Steaming"
89,139,280,93567,"Freezing for 20 min"
57,464,231,300873,""
95,255,196,597534,""
2,58,207,608902,""
94,296,208,849243,"50°C for 10 min"
15,370,109,939728,""
2,498,183,908615,""
77,110,66,765785,"50°C for 10 min"
22,304,96,595467,""
74,459,185,603653,""
77,415,5,546356,""
31,104,268,872925,"Freezing for 20 min"
2,236,274,710693,""
49,404,182,618607,"20°C for 60 min"
72,120,231,328552,"Freezing for 20 min"
91,287,272,556183,""
85,391,239,946487,""
16,305,5,103182,"70°C for 10 min"
59,427,255,823196,"Freezing for 20 min"
77,204,122,748390,""
42,105,246,454697,""
56,258,67,277809,""
21,439,109,985870,""
68,414,163,294266,""
40,343,130,500473,""
