"recipe_id","flavour_id","ingredient_id","quantity_grams","heat_process"
25,416,55,914742,"20°C for 60 min"
21,428,54,627136,""
90,286,8,259189,""
11,329,251,265762,"20°C for 60 min"
97,97,132,324463,""
79,412,112,330132,""
63,261,213,23758,""
57,4,222,652100,""
17,484,219,264221,""
2,189,38,905376,""
70,327,124,534828,"50°C for 10 min"
60,145,172,67627,""
84,19,80,730598,""
57,281,175,694580,""
95,139,40,695290,"50°C for 10 min"
29,418,27,320858,""
41,72,83,808960,"Steaming"
53,312,152,937668,"70°C for 10 min"
76,361,77,919678,""
78,257,52,956734,""
59,332,209,834930,""
68,90,32,360092,""
39,157,216,878265,""
6,170,131,789612,""
87,337,85,959999,""
76,298,200,646057,""
75,378,239,896439,""
48,435,53,80685,""
8,195,143,819382,"50°C for 10 min"
38,354,153,543304,""
30,458,248,940414,""
23,117,276,800476,""
32,383,20,601240,""
100,212,147,702652,""
78,395,251,179657,"Freezing for 20 min"
93,16,117,927010,""
44,395,63,96172,"70°C for 10 min"
46,153,190,729172,""
58,319,83,254112,""
21,448,177,426407,""
73,240,223,329971,"50°C for 10 min"
38,171,84,505058,"50°C for 10 min"
30,167,224,607422,""
34,62,169,569427,"70°C for 10 min"
1,456,192,952530,"Freezing for 20 min"
86,123,108,432060,""
78,155,105,686646,""
18,277,282,180786,""
70,22,137,244659,""
19,451,45,165474,""
34,35,174,877136,""
96,444,30,183107,"20°C for 60 min"
4,133,234,979980,""
73,341,89,452499,"Freezing for 20 min"
69,105,127,621193,""
64,7,53,976906,""
30,29,9,471249,""
60,296,264,702301,""
70,269,171,69321,""
39,304,254,710205,""
22,99,146,199341,"70°C for 10 min"
57,99,182,932526,""
85,271,155,595856,""
38,5,109,8537,"50°C for 10 min"
91,348,292,612946,"Steaming"
11,340,270,230011,"70°C for 10 min"
78,209,187,918411,""
76,403,130,606445,""
32,313,153,176132,""
41,239,39,832001,"Steaming"
23,19,101,728127,""
33,254,215,891693,""
72,132,133,694504,""
66,23,100,408371,"50°C for 10 min"
85,88,284,391754,"50°C for 10 min"
32,66,117,551613,"50°C for 10 min"
10,287,181,723038,""
99,165,274,650116,""
45,198,253,707077,""
72,83,211,283585,"70°C for 10 min"
34,54,284,608734,"70°C for 10 min"
68,320,205,598572,""
84,443,296,968781,"70°C for 10 min"
17,448,265,391754,""
20,191,283,817932,""
59,499,167,893814,""
72,346,23,193047,""
37,355,3,48526,"50°C for 10 min"
22,239,283,962738,"Freezing for 20 min"
58,51,149,635727,""
12,498,2,301917,"Steaming"
69,491,98,328888,""
95,78,90,198303,""
62,8,191,184494,""
25,272,204,800186,"Freezing for 20 min"
78,402,124,523247,"20°C for 60 min"
37,158,63,747810,""
84,221,174,835052,""
31,248,61,535038,"Freezing for 20 min"
45,237,152,823395,""
46,87,253,783661,"70°C for 10 min"
47,93,163,433807,""
72,168,113,713135,"20°C for 60 min"
73,206,66,372124,""
75,251,167,316422,""
38,276,17,770624,""
9,488,138,478806,""
23,492,287,689880,""
78,476,265,414368,"20°C for 60 min"
64,109,289,174957,""
63,135,143,548248,""
21,306,107,166786,""
76,402,47,103844,""
81,328,43,551090,"70°C for 10 min"
83,122,16,867664,"Freezing for 20 min"
81,494,194,398544,""
21,392,45,787865,""
79,322,143,369675,""
4,463,79,643829,""
15,384,42,272305,"20°C for 60 min"
39,128,230,776733,"Steaming"
36,127,197,737671,""
94,349,215,869644,""
18,258,241,363708,""
72,263,96,938148,"Freezing for 20 min"
21,351,229,828369,""
32,269,224,876831,"20°C for 60 min"
92,280,129,815598,""
61,219,248,126480,""
20,367,260,569366,"Steaming"
70,286,128,500580,"50°C for 10 min"
32,67,46,495300,""
57,114,46,896828,""
27,114,108,571121,"50°C for 10 min"
13,51,292,7385,""
19,243,230,616516,"70°C for 10 min"
22,362,132,424911,""
59,227,86,302818,"Freezing for 20 min"
86,451,132,641602,""
70,425,296,876923,"50°C for 10 min"
72,109,219,297897,"20°C for 60 min"
1,307,284,649811,""
49,206,198,445053,"Freezing for 20 min"
44,422,146,247360,""
16,224,38,183895,""
71,306,298,51849,""
2,432,75,402527,""
79,288,142,432419,""
68,343,270,910736,""
13,128,218,907898,""
96,488,210,507919,""
15,132,68,125664,""
42,62,183,63248,"Freezing for 20 min"
51,239,259,196564,"50°C for 10 min"
6,490,21,314754,""
18,445,74,967300,""
57,326,103,544930,""
23,276,185,605759,""
81,87,72,317253,""
69,339,42,311871,"20°C for 60 min"
71,323,288,273224,"Steaming"
89,413,203,965424,""
43,439,155,693832,""
5,327,237,267487,""
16,259,16,277426,""
99,74,88,415909,"20°C for 60 min"
78,275,152,928482,""
90,406,195,153473,""
21,393,159,656357,"Freezing for 20 min"
47,449,45,949402,"20°C for 60 min"
95,180,116,271362,"Freezing for 20 min"
20,60,108,312317,""
72,132,67,77362,""
55,301,13,437541,""
41,163,26,987322,""
95,365,136,689651,""
77,93,64,677681,""
99,199,167,753860,""
14,472,17,14606,"50°C for 10 min"
89,66,140,31509,""
75,500,17,215439,"Freezing for 20 min"
25,389,208,95016,""
4,494,83,786377,"Freezing for 20 min"
20,498,104,18600,""
26,100,15,685207,""
77,343,225,651703,""
74,462,209,464386,"20°C for 60 min"
76,41,2,796312,"20°C for 60 min"
66,220,174,381882,""
87,119,186,334869,"Steaming"
91,20,43,928360,"20°C for 60 min"
97,291,84,108238,"70°C for 10 min"
58,376,282,603699,"70°C for 10 min"
33,352,262,864441,""
67,158,170,625366,""
94,42,140,355835,"Freezing for 20 min"
93,113,78,933220,""
72,413,106,400444,""
80,95,78,81642,""
44,46,168,969772,""
6,440,255,459030,"20°C for 60 min"
47,446,249,272903,""
35,410,144,557480,"Freezing for 20 min"
5,179,75,142509,""
49,50,164,855896,""
28,173,275,62836,"Steaming"
56,19,58,510822,"20°C for 60 min"
33,390,152,688583,""
83,330,167,721664,""
12,374,229,231644,""
68,148,183,289948,""
23,157,109,545639,"20°C for 60 min"
71,464,267,704346,""
81,491,186,693939,""
91,478,179,867035,"70°C for 10 min"
69,481,66,684006,""
52,488,132,488861,"Freezing for 20 min"
78,201,69,853821,""
87,491,68,832260,""
35,261,20,464369,"Steaming"
53,259,266,290649,""
13,35,252,535461,""
43,39,28,815001,""
100,99,97,98206,""
43,117,147,870407,""
61,219,37,49824,""
73,422,259,984955,""
17,106,132,127396,"50°C for 10 min"
21,268,222,594696,"Steaming"
3,394,292,878296,""
61,234,266,426483,""
73,100,133,569885,"Freezing for 20 min"
12,349,156,581039,""
11,120,1,619218,""
93,223,147,473007,""
38,457,230,277557,""
24,418,167,853226,"70°C for 10 min"
87,96,240,762497,"20°C for 60 min"
39,28,7,839129,"Freezing for 20 min"
32,252,274,230072,""
97,419,261,215393,"50°C for 10 min"
66,444,57,908447,""
28,191,211,983963,"Freezing for 20 min"
36,398,187,329132,""
45,320,136,769287,""
77,72,236,347412,""
100,497,156,311661,""
54,379,167,970718,""
12,170,262,172943,""
16,467,9,884304,""
56,19,251,156052,""
79,495,184,34607,""
71,420,81,649742,""
29,322,204,348114,""
76,495,288,305054,""
2,257,232,980484,"Freezing for 20 min"
55,409,201,145233,"50°C for 10 min"
32,253,239,773529,""
73,273,226,39124,"20°C for 60 min"
98,61,292,975739,"Freezing for 20 min"
46,278,20,991449,""
72,175,3,532975,""
33,236,67,38475,"70°C for 10 min"
85,260,240,498749,""
93,256,51,971973,""
48,46,134,47089,""
91,378,101,439789,""
78,131,57,916504,"Steaming"
76,62,71,373627,""
5,94,268,238800,"50°C for 10 min"
57,452,283,803711,""
29,402,23,1925,"50°C for 10 min"
18,95,298,768555,""
45,204,241,93796,"70°C for 10 min"
39,407,163,178574,""
55,243,18,620741,"70°C for 10 min"
30,379,178,940094,""
72,132,187,317139,""
2,432,178,551315,"Freezing for 20 min"
26,86,68,444633,""
71,185,129,531616,""
67,142,52,789566,""
43,369,261,11963,"Steaming"
26,441,85,134315,"70°C for 10 min"
78,103,139,669800,""
30,259,287,930420,""
28,112,10,194991,""
14,119,246,420792,"Freezing for 20 min"
58,319,217,467300,""
14,151,55,207680,""
14,446,267,539673,""
77,41,275,400848,""
21,224,57,251377,""
100,197,290,32623,"Freezing for 20 min"
24,261,205,912628,"Freezing for 20 min"
7,401,55,464420,"Freezing for 20 min"
27,1,186,342911,"20°C for 60 min"
90,343,46,173977,""
67,100,22,111441,""
45,177,2,976098,""
80,183,157,886475,""
33,330,91,68344,""
90,249,137,818390,"Steaming"
87,333,294,156616,""
78,455,296,764496,"50°C for 10 min"
65,471,262,820282,""
5,316,176,34378,"Freezing for 20 min"
79,138,91,418846,""
98,325,192,646332,""
32,201,39,442417,""
46,477,279,989685,""
42,21,198,869308,""
93,481,171,96664,"Steaming"
7,42,276,399200,""
80,265,60,16285,""
10,3,156,724976,""
37,257,276,312164,"70°C for 10 min"
16,467,60,648136,""
76,345,19,586950,""
7,243,90,651649,""
84,2,57,903652,""
38,190,32,80521,""
3,82,191,568741,""
45,447,120,940529,""
31,152,190,181213,""
6,2,126,549332,""
87,279,216,896011,""
86,52,114,59219,""
49,244,76,344337,""
81,209,128,889297,"20°C for 60 min"
10,242,211,575943,""
90,57,236,586197,"Steaming"
34,359,278,846191,"20°C for 60 min"
7,114,140,411804,"Steaming"
8,217,266,100922,""
38,258,69,731705,"20°C for 60 min"
86,382,121,523979,"50°C for 10 min"
62,22,181,178635,""
28,228,105,347878,"Freezing for 20 min"
30,57,222,436417,""
34,4,67,367752,""
77,432,156,54672,""
16,179,158,716400,""
30,324,183,547806,"Steaming"
87,264,203,412094,""
23,33,73,165108,""
52,359,273,70862,""
3,154,278,526459,"70°C for 10 min"
38,409,68,122971,""
81,97,92,24605,""
82,1,170,537292,""
87,264,73,997673,""
15,456,59,9281,""
48,202,165,631088,""
91,460,241,978287,""
24,249,188,801453,""
95,407,27,984684,""
19,15,286,105591,""
78,476,91,284737,""
21,487,139,477295,""
44,239,293,16449,""
63,259,61,477226,"Steaming"
31,456,47,255329,"Steaming"
81,100,128,554001,""
88,236,231,980057,""
27,285,84,69603,""
45,323,236,724060,""
79,497,134,562042,""
3,264,63,445927,""
60,417,169,512573,""
92,70,291,579590,""
11,161,47,20813,""
67,157,209,160522,"Freezing for 20 min"
8,191,84,262505,""
53,135,94,190849,""
18,485,241,5341,""
29,334,71,831627,"Freezing for 20 min"
78,56,220,210266,""
77,460,24,143749,""
21,393,196,808685,"20°C for 60 min"
14,386,21,927450,"50°C for 10 min"
100,87,203,32166,"20°C for 60 min"
86,212,29,649649,"Freezing for 20 min"
60,315,28,977819,""
56,79,95,956573,""
60,198,179,937805,""
77,21,78,150558,"70°C for 10 min"
72,389,247,852997,""
27,94,251,845337,""
19,288,294,655914,""
4,198,32,174301,""
54,268,110,946449,""
49,414,251,595428,""
57,490,256,203735,""
46,472,20,608601,""
78,22,176,889297,""
55,195,170,601410,""
72,316,32,700008,""
39,314,206,789413,""
91,4,185,459579,"Freezing for 20 min"
28,305,175,387589,""
45,204,95,421829,""
68,154,188,754684,""
37,500,96,254593,"50°C for 10 min"
34,97,90,164047,"Steaming"
97,434,127,22362,""
90,146,268,816498,""
31,414,120,553337,"70°C for 10 min"
64,61,116,323532,""
96,139,15,908817,""
45,420,192,578629,""
1,455,80,284470,""
90,391,294,701752,""
70,68,88,273872,"Steaming"
86,394,66,398209,"70°C for 10 min"
66,125,110,280746,""
87,379,8,362181,""
42,414,107,642754,""
80,431,299,567780,""
52,58,174,272018,"50°C for 10 min"
33,244,30,452448,""
83,76,184,336716,""
22,194,117,940521,""
76,365,191,824249,""
86,424,22,200497,""
71,120,77,633942,""
27,56,67,13687,"Steaming"
35,383,253,592316,""
18,277,15,865029,""
28,308,295,966431,""
88,82,125,936516,""
40,373,172,481216,"Freezing for 20 min"
2,304,36,750507,""
88,199,108,942421,""
85,403,55,289268,""
33,337,75,168739,""
47,231,111,561546,""
34,492,168,302780,""
59,361,188,899628,""
21,101,223,342789,""
30,29,17,906069,"20°C for 60 min"
93,412,198,626831,""
71,427,294,438477,"20°C for 60 min"
19,223,6,354040,"Freezing for 20 min"
7,348,41,611153,""
63,89,51,93857,"50°C for 10 min"
75,458,104,954689,""
79,70,209,76492,""
63,395,147,864014,""
62,14,51,344166,"Steaming"
20,259,145,277420,""
49,46,289,39917,"Steaming"
84,244,102,917229,""
2,14,58,986076,""
35,224,182,433258,""
51,141,61,419445,""
35,301,121,475777,""
6,238,125,81032,""
38,267,126,209381,""
74,251,287,278107,"20°C for 60 min"
29,194,162,118713,"50°C for 10 min"
90,38,219,473419,""
30,174,233,957382,"20°C for 60 min"
17,287,8,799207,""
25,256,100,103241,""
45,314,123,544937,"50°C for 10 min"
100,284,221,233276,""
37,104,155,915268,""
37,104,52,993786,""
44,270,148,206528,""
67,329,110,101227,""
29,425,19,486916,""
87,354,295,147400,""
85,370,122,705887,""
74,247,93,238556,""
2,34,145,718399,""
16,378,259,244354,"20°C for 60 min"
80,281,249,113754,""
38,317,82,362030,"50°C for 10 min"
13,493,63,671730,"Steaming"
17,266,191,64087,"70°C for 10 min"
77,280,23,884121,""
42,496,213,391953,""
29,194,241,402191,""
31,111,11,875408,""
80,57,111,712158,""
28,12,123,593842,"20°C for 60 min"
60,152,129,424973,""
76,483,130,754868,""
96,189,206,736938,"Steaming"
12,462,189,113419,"Steaming"
56,325,180,337982,""
77,429,230,743607,""
92,262,22,340380,"50°C for 10 min"
90,221,190,994736,""
85,499,91,930779,""
77,253,240,226776,""
36,389,36,947083,""
54,201,168,185303,""
63,241,11,838036,""
49,179,79,303024,"Freezing for 20 min"
98,270,270,794434,""
63,469,158,242142,""
2,349,111,931793,""
22,474,205,718079,""
86,499,37,653519,""
89,93,9,260007,""
2,71,159,284531,""
100,7,69,357857,"20°C for 60 min"
83,259,128,181717,""
75,269,135,427475,""
86,20,71,564392,""
4,255,144,446869,""
18,62,220,255295,""
91,384,277,431824,""
90,281,10,599957,""
31,121,221,755707,""
20,341,14,26480,""
82,362,187,242752,"Steaming"
51,190,95,470932,""
50,58,91,591805,""
3,76,277,587189,""
51,496,125,899940,"20°C for 60 min"
97,195,218,640839,""
77,429,80,424263,""
56,174,214,354279,""
66,260,201,616287,""
10,188,220,990295,"Freezing for 20 min"
14,231,190,386597,""
4,311,193,787552,"Freezing for 20 min"
5,174,232,928177,""
9,453,297,792938,""
8,5,84,356163,"50°C for 10 min"
9,306,257,432617,""
83,471,201,106018,""
60,327,207,712097,"Freezing for 20 min"
29,44,210,981277,""
86,101,186,52902,""
39,383,141,714645,""
68,442,297,52765,""
89,230,112,355278,"20°C for 60 min"
54,391,66,77278,"Steaming"
9,197,297,50842,""
12,297,148,905472,"Steaming"
12,353,223,271271,"Freezing for 20 min"
67,359,298,312317,""
5,356,228,315170,""
23,165,225,702301,""
3,225,169,816986,"70°C for 10 min"
67,246,246,509338,""
9,391,177,299057,"20°C for 60 min"
47,391,73,210197,"Freezing for 20 min"
79,42,43,184425,""
36,32,121,260216,""
58,223,245,158722,""
37,456,181,27115,""
47,172,31,599068,""
72,91,220,354706,""
76,67,296,677826,""
41,323,53,151276,"20°C for 60 min"
68,148,169,24704,""
35,198,162,22644,"20°C for 60 min"
1,110,202,725708,""
34,202,172,846527,""
20,20,211,383560,""
73,100,3,891336,"Steaming"
61,370,240,312180,""
75,339,211,448410,""
93,487,197,398422,"Freezing for 20 min"
62,498,204,950211,""
5,165,47,805401,"50°C for 10 min"
24,212,39,819973,"Steaming"
30,299,262,47577,""
50,171,259,308716,""
28,194,97,840836,""
10,410,29,941158,""
78,46,227,543640,"Freezing for 20 min"
11,114,102,127159,""
60,81,234,377380,""
97,27,171,46127,"20°C for 60 min"
55,246,237,655884,""
14,338,130,67123,""
45,60,244,724258,""
81,312,151,938736,"Freezing for 20 min"
91,461,177,878922,""
68,388,40,864830,""
49,91,243,720078,""
99,61,125,254456,"20°C for 60 min"
40,312,102,675980,""
32,492,197,666626,"20°C for 60 min"
72,193,73,39146,""
45,59,284,55695,""
32,253,290,741882,""
52,11,273,941559,"Freezing for 20 min"
27,207,11,149830,""
81,385,64,664993,"70°C for 10 min"
15,79,77,746933,"70°C for 10 min"
50,383,33,213257,""
65,86,217,777237,"50°C for 10 min"
54,50,266,149261,""
63,341,28,770981,"50°C for 10 min"
88,142,22,141043,""
32,415,96,772186,""
85,399,129,287903,"Freezing for 20 min"
22,466,197,996658,""
77,415,242,150604,""
74,92,11,698099,""
17,432,215,411346,""
68,182,190,61630,"50°C for 10 min"
41,290,139,318985,""
9,433,184,230057,"70°C for 10 min"
61,3,137,696152,"Freezing for 20 min"
46,220,23,179359,""
93,423,169,739151,"50°C for 10 min"
87,444,107,494774,""
6,238,71,487457,""
61,141,78,31761,""
38,237,23,886528,""
85,454,147,707703,"Freezing for 20 min"
98,382,238,78644,"70°C for 10 min"
23,159,185,255661,"Steaming"
15,203,288,287476,"70°C for 10 min"
52,386,64,880280,""
4,324,231,384995,"50°C for 10 min"
49,321,156,399170,""
97,70,162,986374,""
67,478,5,932804,"70°C for 10 min"
18,320,217,709244,"50°C for 10 min"
5,424,263,469849,""
73,101,262,559814,""
1,470,245,625778,""
61,80,236,853287,"Steaming"
79,94,219,277649,"Freezing for 20 min"
26,70,185,121552,"Steaming"
70,420,33,287235,"Freezing for 20 min"
54,201,3,644629,"Freezing for 20 min"
43,353,169,421661,"50°C for 10 min"
39,470,81,493141,""
14,457,134,528030,""
88,335,215,937408,""
23,288,162,131592,""
45,237,255,538788,"Steaming"
78,65,61,40806,""
3,325,272,255890,""
38,283,19,113033,""
64,32,290,276978,"70°C for 10 min"
63,89,45,708683,""
10,332,38,312408,""
68,76,145,141937,""
97,498,260,956482,""
73,432,247,80643,""
55,477,19,613398,""
61,280,235,179398,""
97,175,20,961241,""
29,335,97,739632,""
7,23,265,204773,"70°C for 10 min"
45,101,267,936707,"Steaming"
51,406,243,507751,""
41,363,95,954529,""
48,266,197,108078,""
99,428,264,924774,"70°C for 10 min"
31,312,184,767685,""
73,101,14,399205,""
87,274,245,460709,""
66,338,202,761078,""
44,270,276,305359,""
48,170,275,36102,"Steaming"
71,334,24,526205,"Freezing for 20 min"
48,354,78,701538,""
83,153,160,786957,""
59,404,235,420319,""
59,393,252,572571,""
60,454,78,231667,"Steaming"
38,354,205,1923,"20°C for 60 min"
6,418,102,728371,""
27,118,228,784378,""
17,448,268,997406,""
13,56,51,220448,"20°C for 60 min"
71,61,299,983734,""
33,337,52,277794,""
53,9,99,961288,""
17,79,201,326019,""
89,15,36,779221,"Freezing for 20 min"
63,272,104,470810,""
57,467,196,973419,""
7,52,292,856781,""
94,140,134,290543,""
49,497,124,130920,"20°C for 60 min"
14,256,157,247314,"Steaming"
42,317,1,604729,""
52,150,257,861603,""
18,366,237,70099,""
47,91,15,61160,"50°C for 10 min"
32,471,93,368332,""
90,227,110,849838,""
99,406,41,991825,""
88,142,109,149460,""
78,277,87,695160,""
60,344,267,244110,""
45,377,121,302315,""
38,46,37,310844,""
77,299,145,791000,""
86,212,8,478183,"20°C for 60 min"
71,28,151,808411,"50°C for 10 min"
69,288,224,636581,"Freezing for 20 min"
67,245,59,632668,""
78,366,143,760666,""
27,153,165,348511,""
61,142,14,547339,""
25,69,23,687298,"20°C for 60 min"
82,26,88,563477,""
20,107,42,618420,""
12,265,253,926895,""
55,405,250,73196,"50°C for 10 min"
3,139,259,733887,"20°C for 60 min"
3,35,160,335022,""
72,32,86,373512,""
55,463,217,978561,""
44,10,3,775120,"50°C for 10 min"
46,137,63,517178,"20°C for 60 min"
15,429,256,256226,""
12,149,149,575989,""
61,243,41,359169,"50°C for 10 min"
63,138,228,56259,""
56,303,239,257584,""
91,233,4,198370,""
27,67,276,647217,"50°C for 10 min"
62,343,3,249252,"Freezing for 20 min"
80,432,151,765335,""
17,287,74,259186,""
38,478,104,584778,""
21,183,46,42343,""
45,119,38,105766,""
50,303,210,876953,"50°C for 10 min"
63,369,254,852585,""
36,416,227,617386,""
21,263,70,427917,""
14,177,157,56961,""
8,34,124,140472,"70°C for 10 min"
8,360,99,473671,"20°C for 60 min"
39,142,181,608459,""
13,156,139,447617,""
28,386,290,341522,""
95,499,273,856445,"Steaming"
